,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
839,St. Louis Blues,4,Chicago Blackhawks,0,4,0.25806451612903225,0.6976744186046515,0.0,0.7499999999999999,0.125,0.6666666666666665,0.8059701492537313,0.8068459657701713,0.7862595419847327,0.3333333333333335,0.2,0.33333333333333337,0.8782608695652174,0.21428571428571425,0.7875000000000001,0.32867132867132876,0.9487179487179486,0.5064935064935066,0.9796195652173914,0.05882352941176461,0.1578947368421053,0.7230014025245435,0.6363636363636365,0.24999999999999997,0.13559322033898313,0.16666666666666674,0.39426142401700304,1.0,0.46833333333333327,0.7179487179487154,0.30000000000000004,0.8079577538429363,0.669646327244461,0.6723359137848397,0.9151168757630985,1.0,1.0000000000000002,0.6999832549906108,0.12050004185808905,0.8207785795026835,0.8329550177435343,0.9976335782787394,0.7196750761540265,0.7697321079791934,0.9960287048003902,0.9745723245055732,0.7738364480418998,0.5114615965205012,0.6339564891222809,0.6850881243183373,0.4300630071442466,0.36752609769427147,0.5003773137728167,0.5712612446968617,0.6262061960385981,0.8785276776003204,0.6406212664277176,0.6069242840803852,0.3664585222610872,0.8118823073444865,0.3463354561490166,0.9418991893218698,0.38963811565560125,0.9551893245774665,0.34465051970900795,0.8448590049739183,0.8229679422713874,0.725666701668306,0.8171791644188708,0.3655321450238165,0.6343883904194314,0.6630731637199944,0.30054553151383,0.45461869998796545,0.383101618644637,0.6904735248434211,0.8387096774193549,0.5116279069767442,0.0,0.16666666666666663,0.75,0.7777777777777777,0.19402985074626866,0.19559902200488988,0.05343511450381677,0.7606837606837606,1.0000000000000002,0.16666666666666666,0.17391304347826086,0.9285714285714286,0.056250000000000355,0.755244755244755,0.4871794871794871,0.5584415584415585,0.4504076086956521,0.5882352941176471,0.19736842105263186,0.17180925666199176,0.0,0.33333333333333337,0.2033898305084747,0.33333333333333326,0.2561105207226353,0.1904761904761907,0.6549999999999998,0.33333333333333215,0.30000000000000004,0.3228934555923997,0.1696515792901332,0.1917446487459995,0.0743057923529673,0.14284628615868655,0.12177334644947235,0.005015582879876523,0.0,0.09315370747050777,0.003000026785953347,0.39131795888552645,0.0,0.0884192031419565,0.04950090479248148,0.41463985641078993,0.06582227984442007,0.16698214765356156,0.09118346253229959,0.2084647449082544,0.6268790036495417,0.3950072740550975,0.06412394690156886,0.03450695787617919,0.5207638032358695,0.5012813481577503,0.1542143600416228,0.1168825698622864,0.11314098015370533,0.3418430709027298,0.22486267758738432,0.7852963419973729,0.07044025401888598,0.2832953455260956,0.17695177532558226,0.5670933488490492,0.11209989021364763,0.6441949987482527,0.21173379120719815,0.4484927108047345,0.5514097894952918,0.25618662104077117,0.18288381670573994,0.3010642147071381,0.10916751704549155,0.0
840,Buffalo Sabres,2,Dallas Stars,4,6,0.7419354838709677,0.39534883720930214,0.0,0.2777777777777778,0.65625,0.6666666666666665,0.298507462686567,0.29828850855745725,0.17557251908396942,0.7435897435897436,0.4000000000000001,0.33333333333333337,0.2347826086956522,0.7142857142857142,0.17500000000000027,0.7412587412587412,0.4871794871794871,0.2597402597402598,0.5855978260869568,0.4999999999999999,0.052631578947368585,0.18513323983169716,0.3636363636363636,0.33333333333333337,0.23728813559322037,0.16666666666666674,0.3506907545164717,0.2619047619047623,0.6533333333333338,0.3589743589743577,0.0,0.41858502263187014,0.16867469879518016,0.41361866673729386,0.2696912006711625,0.24364431310062673,0.26109881336865426,0.06488691138301811,0.14052408739567013,0.2176386724870787,0.1991488369381449,0.4735407676584148,0.3728813559322034,0.2794211374798485,0.1671960360818192,0.465662684708147,0.15042326893857175,0.33749303775035333,0.5832558139534885,0.4254092347659686,0.0,0.0,0.1228527738552756,0.48260874964298583,0.3235723568249034,0.4948596499975073,0.17419354838709644,0.29203688922491766,0.19847769015709038,0.26092650512282445,0.447569302411591,0.9284321139991243,0.2149174827623095,0.4373567818929538,0.37629814838512887,0.8750318193388851,0.40101898125777957,0.6679042466020384,0.44666484909305026,0.38665400686374296,0.6134582928331329,0.21879564328339518,0.054401135328041805,0.2541892609715497,0.19765823545852212,0.5645970142339269,0.4516129032258065,0.8372093023255811,0.0,0.6666666666666666,0.375,0.11111111111111105,0.6417910447761194,0.6430317848410757,0.20610687022900764,0.37606837606837606,0.8,0.16666666666666666,0.4956521739130435,0.6428571428571428,0.20625000000000004,0.3776223776223775,0.6666666666666666,0.5064935064935066,0.6698369565217392,0.3823529411764707,0.14473684210526327,0.36605890603085545,0.45454545454545453,0.24999999999999997,0.0,0.08333333333333326,0.3878852284803398,0.28571428571428603,0.39166666666666705,0.6153846153846132,0.1,0.47859566504523543,0.7386788533444122,0.8854197394774022,0.5291013297520193,0.5791190073723098,0.5787976770405667,0.25001598199787756,0.10755201817554227,0.5121725923261827,0.39807251973616764,0.825455997869791,0.5705936378057945,0.6940726577437857,0.466522678185745,0.8200856260993662,0.5962590660389363,0.622554244436589,0.6265249169435216,0.9085883779225759,1.0,0.594444896359455,1.0000000000000002,0.6679332911125186,1.0,0.5122788940408727,0.7629629629629626,0.7261624097166304,0.558221531286436,1.0,0.36303796320124126,0.5582158004838416,0.5268178519188469,0.9563469512323466,0.4325470827352622,0.5681869913114685,0.5569082023324334,0.6924469645624303,0.587004735359347,0.13179565876972932,0.8681756896226118,0.30084806669541486,0.6925774167525302,0.4780730650794719,0.5671860657756287,0.050330700852455834
841,Vancouver Canucks,5,New York Rangers,2,7,0.5483870967741935,0.44186046511627897,0.0,0.5000000000000001,0.375,0.7777777777777777,0.5522388059701492,0.5525672371638143,0.30534351145038174,0.2649572649572649,0.4000000000000001,0.6666666666666666,0.6043478260869566,0.5714285714285714,0.30625000000000013,0.2657342657342656,0.7692307692307693,0.5844155844155843,0.7425271739130437,0.7352941176470588,0.3026315789473686,0.07784011220196341,0.27272727272727276,0.33333333333333337,0.22033898305084754,0.3125,0.5324123273113708,0.28571428571428603,0.5033333333333334,0.8205128205128212,0.0,0.1463627174178257,0.5158817086527927,0.4965412795219186,0.41330474243255355,0.3912013565214427,0.4118613650384162,0.5111122346939921,0.14613054971086847,0.47383870975076825,0.2964231011802867,0.7488007488007488,0.29686697483307656,0.47776039554242217,0.25760848223051225,0.7349724385335551,0.22878228782287827,0.49205016753338215,0.23151987996999246,0.5093283201190637,0.6627772605109712,0.4591074805529022,0.48982464766030653,0.37337273942720417,0.5035551041137638,0.24517401268453876,0.4304783092324804,0.42288149520591256,0.3947922859402013,0.49565763594528534,0.22231803231234348,0.0,0.36952834405829926,0.47676218719585073,0.23732808603327316,0.0,0.11103885792924073,0.28649159483375364,0.252511110540242,0.4277255632907644,0.5721814516660291,0.3868938751840122,0.08244034118373211,0.40461930839511123,0.4235684583156738,0.3411356864068713,0.22580645161290322,0.20930232558139483,0.0,0.8333333333333334,0.1875,0.11111111111111105,0.8208955223880597,0.821515892420538,0.33587786259541974,0.03418803418803429,0.6000000000000001,0.33333333333333337,0.7695652173913043,0.3571428571428571,0.3374999999999999,0.034965034965035,0.6923076923076922,0.20779220779220786,0.861413043478261,0.20588235294117652,0.23684210526315796,0.5974754558204758,0.5454545454545454,0.0,0.2542372881355932,0.22916666666666652,0.28799149840595106,0.5476190476190474,0.36333333333333373,1.0,0.8,0.45925773255553426,0.35353915662650603,0.5846465556055831,0.48477783872737246,0.523192192332927,0.5254318322023444,0.630862995921394,0.23292264710555588,0.6237994297291217,0.37506194251734404,0.7203185328185328,0.5968523002421308,0.7578075207138304,0.4306155507559395,0.7044032723772858,0.6735470479704797,0.3941231708271382,0.3668372093023258,0.5918753179611982,0.7223932229243841,0.6304149689041391,0.25334032755937663,0.46022007599746706,0.8923152615540877,0.6805770221535292,0.28888888888888875,0.6603144895891515,0.39119367793755666,0.8872004392481103,0.18963557180451263,0.6556276453183668,0.38963811565560125,0.8607269895392653,0.2529828170149613,0.5651599452101289,0.3403082858436697,0.9180643457398183,0.7278666906431681,0.3314972275461252,0.6684307068897102,0.7033203967227254,0.47231207916996143,0.3027935688152676,0.39088980679248664,0.42439006185922334
842,Seattle Kraken,1,San Jose Sharks,3,4,0.935483870967742,0.6744186046511622,0.0,0.13888888888888895,0.96875,0.11111111111111105,0.07462686567164178,0.07579462102689483,0.05343511450381677,0.7179487179487181,0.4000000000000001,0.0,0.1869565217391304,0.8571428571428571,0.056250000000000355,0.7132867132867133,0.10256410256410253,0.23376623376623362,0.13586956521739135,0.676470588235294,0.19736842105263186,0.07784011220196341,0.5454545454545454,0.41666666666666663,0.30508474576271194,0.1875,0.275239107332625,0.16666666666666696,0.0950000000000002,0.0,0.20000000000000004,0.1742167409680595,0.5611015490533564,0.3354344889689327,0.13998902907295663,0.18869890068690331,0.1764871772274612,0.11060437523173894,0.16043339108854693,0.1528626097396263,0.137561942517344,0.13017098731384447,0.5315807679003804,0.15578621505963758,0.2038876889848813,0.14739447270727346,0.473168160253031,0.253619219031223,0.237515731874145,0.3403456667904132,0.22021811993483364,0.30522961919058844,0.1728418727883001,0.3825205826472451,0.39509268664296604,0.5480680061823802,0.48878648233487,0.6440431888626703,0.4823678862917107,0.6088684747201634,0.6039878961052798,0.7927994268200453,0.44665374621358933,0.6463345330555028,0.5736954531583778,0.6538956394951159,0.47723646702104316,0.5032790171539823,0.287384077889385,0.49278474092906066,0.5071081305419027,0.6929711082363087,0.30256631442743165,0.4528237230676971,0.4220931320341961,0.3358057536856043,0.6774193548387097,0.7441860465116283,0.0,0.2777777777777778,0.59375,0.8888888888888888,0.32835820895522383,0.33007334963325186,0.03816793893129766,0.5213675213675213,0.4000000000000001,0.33333333333333337,0.28260869565217395,0.7857142857142857,0.03750000000000009,0.5174825174825175,0.33333333333333337,0.18181818181818166,0.4368206521739131,0.0,0.19736842105263186,0.8008415147265069,0.18181818181818182,0.75,0.35593220338983067,0.3125,0.29649309245483524,0.14285714285714324,0.52,0.512820512820511,0.20000000000000004,0.2080689391724484,0.32117039586919116,0.3354344889689327,0.12857926494788807,0.16927279300510145,0.1594394994271613,0.05009269558768997,0.19570694651463683,0.20418698881968944,0.08483647175421205,0.3188086045228903,0.1834659287443791,0.2614039879814259,0.10539956803455719,0.3297126357761585,0.340959409594096,0.26551373346897233,0.09723853820597994,0.34474556229289544,0.9118679243325132,0.43647559817407566,0.2636065788850299,0.3144606290901417,0.0,0.3801197836166925,0.23870967741935445,0.21022393419076835,0.17213350174893116,0.5406582060267424,0.217688191603588,0.8213147563985193,0.1698390865239674,0.42487331881038104,0.34222103549995,0.7655693161569512,0.18627930979728013,0.5392238108193226,0.1290347959000222,0.2690623127029399,0.7308791947192979,0.629366106080207,0.20196921500970466,0.3024663594808437,0.18639455407515615,0.2378062639704428
843,Boston Bruins,7,Los Angeles Kings,0,7,0.29032258064516125,0.6279069767441863,0.0,0.8055555555555555,0.25,0.0,0.7761194029850745,0.7750611246943767,0.3587786259541985,0.15384615384615397,0.2,0.16666666666666666,0.7000000000000001,0.21428571428571425,0.36250000000000004,0.15384615384615397,0.564102564102564,0.4415584415584415,0.5869565217391306,0.47058823529411764,0.7105263157894739,0.5273492286114996,0.27272727272727276,0.33333333333333337,0.5423728813559323,0.47916666666666674,0.893730074388948,0.07142857142857162,0.0733333333333337,0.6923076923076898,0.30000000000000004,0.3008327550312282,0.6524278933917484,0.49463113803501013,0.45565916986652044,0.4907846863044163,0.4932252818125735,0.602032561431894,0.4062284836608232,0.5863376012696945,0.4162537165510407,0.5709605709605711,0.29686697483307656,0.7466056357069739,0.466522678185745,0.5416046898241317,0.5092250922509224,0.7065118672443187,0.08713178294573631,0.48972878560800837,0.3198667872888836,0.6612793168658492,0.6951344615315638,0.3908368037563732,0.2392327791291331,0.3933592709055054,0.6796440489432696,0.5156699902970105,0.5229587895519789,0.27238617303969903,0.7617828306210539,0.657684193766668,0.5940361564770824,0.3010823627776946,0.8720198948435476,0.5980399287246809,0.0,0.7087545462355749,0.21789060513799896,0.4413509666714286,0.5585530862021257,0.36441093812731407,0.2969220587032343,0.9612633148848813,0.5264018391267795,0.9597882862536613,0.4193548387096774,0.5116279069767442,0.0,0.611111111111111,0.28125,0.6666666666666665,0.6567164179104478,0.6577017114914426,0.22137404580152675,0.27350427350427364,0.6000000000000001,0.5,0.5478260869565218,0.5,0.2250000000000003,0.2727272727272727,0.3076923076923076,0.5974025974025974,0.24320652173913038,0.5882352941176471,0.25,0.20126227208976122,0.8181818181818181,0.5833333333333334,0.1694915254237288,0.2500000000000002,0.7906482465462275,0.0,0.05166666666666675,0.5384615384615365,0.4,0.25603246806059743,0.24899598393574252,0.2615938766321477,0.2282562320960564,0.18087449620395524,0.2043080403043389,0.5067667779013718,0.019199194957894017,0.3777711079429398,0.1819182909371213,0.27456027456027465,0.7660747914985204,0.47029247220451803,0.12455003599712011,0.2743022136669875,0.6494464944649446,0.4947309387797687,0.04252196382428952,0.27465889351794504,0.28098189712920574,0.2119165058260063,0.2551950021400775,0.05533272347711904,0.849260578439496,0.30407006697578565,0.2430107526881713,0.2571375437471932,0.34747609794014767,0.0,0.818698920055728,0.6090000832268873,0.36574414631695307,0.0,0.8684433594412235,0.453709611478985,0.01734649196672189,0.7158098352290612,0.23869153683935096,0.6987505845314859,0.3010975111661547,0.04253400760515902,0.0,0.5954020034390126,0.4002871247229498,0.2987103234141202
844,Vancouver Canucks,2,New Jersey Devils,7,9,0.5483870967741935,0.44186046511627897,0.0,0.5000000000000001,0.375,0.7777777777777777,0.5522388059701492,0.5525672371638143,0.30534351145038174,0.2649572649572649,0.4000000000000001,0.6666666666666666,0.6043478260869566,0.5714285714285714,0.30625000000000013,0.2657342657342656,0.7692307692307693,0.5844155844155843,0.7425271739130437,0.7352941176470588,0.3026315789473686,0.07784011220196341,0.27272727272727276,0.33333333333333337,0.22033898305084754,0.3125,0.5324123273113708,0.28571428571428603,0.5033333333333334,0.8205128205128212,0.0,0.1463627174178257,0.5158817086527927,0.4965412795219186,0.41330474243255355,0.3912013565214427,0.4118613650384162,0.5111122346939921,0.14613054971086847,0.47383870975076825,0.2964231011802867,0.7488007488007488,0.29686697483307656,0.47776039554242217,0.25760848223051225,0.7349724385335551,0.22878228782287827,0.49205016753338215,0.23151987996999246,0.5093283201190637,0.6627772605109712,0.4591074805529022,0.48982464766030653,0.37337273942720417,0.5035551041137638,0.24517401268453876,0.4304783092324804,0.42288149520591256,0.3947922859402013,0.49565763594528534,0.22231803231234348,0.0,0.36952834405829926,0.47676218719585073,0.23732808603327316,0.0,0.11103885792924073,0.28649159483375364,0.252511110540242,0.4277255632907644,0.5721814516660291,0.3868938751840122,0.08244034118373211,0.40461930839511123,0.4235684583156738,0.3411356864068713,0.8709677419354839,0.0,0.0,0.13888888888888895,0.875,0.4444444444444444,0.11940298507462677,0.11980440097799516,0.2977099236641221,0.8717948717948718,0.4000000000000001,0.6666666666666666,0.23913043478260865,0.8571428571428571,0.30000000000000027,0.8671328671328671,0.1794871794871794,0.2987012987012987,0.20448369565217384,0.26470588235294124,0.052631578947368585,0.44950911640953617,0.3636363636363636,0.9999999999999999,0.23728813559322037,0.2708333333333335,0.4686503719447397,0.3333333333333335,0.3833333333333333,0.02564102564102555,0.1,0.7741257226512899,0.0,0.4117647058823528,0.3636539640540801,0.37362782773621195,0.38174873897739237,0.08435298479792358,0.12842041641612956,0.250513111374962,0.4162537165510407,0.21462639109697934,0.3728813559322034,0.17069695947212543,0.4616948291195526,0.18966200532185928,0.35456913392663336,0.40667363275226376,0.26207387140902894,0.42937237593548305,0.26120432919299796,0.20330259489598979,0.27333980608749053,0.6249922388207976,0.3502412392077199,0.9137751159196292,0.0,0.2537703205588562,0.362030994947532,0.3810346150119499,0.5333655748906301,0.6876840942562591,0.3599513867952968,0.4561292384921387,0.5135540636761275,0.5954682442997927,0.4258769782459113,0.5415595735845802,0.29997976982556906,0.2821846329142277,0.7177540217921177,0.48900388098318237,0.41509866292861763,0.5334041635305564,0.3019894091275437,0.2693675225553882
845,Toronto Maple Leafs,5,Washington Capitals,3,8,0.0967741935483871,0.604651162790697,0.0,0.888888888888889,0.09375,0.2222222222222221,0.8955223880597015,0.8948655256723715,0.8091603053435115,0.44444444444444464,0.4000000000000001,0.0,0.8347826086956522,0.14285714285714285,0.8062499999999999,0.4405594405594404,0.8974358974358975,0.3766233766233764,1.0,0.26470588235294124,0.34210526315789513,0.5799438990182324,1.0,0.16666666666666666,0.3220338983050848,0.29166666666666674,0.7587672688629117,0.6666666666666665,0.3350000000000004,0.512820512820511,0.6000000000000001,0.3675288687052778,0.596385542168675,0.41361866673729386,0.7571230357200476,0.7902416566964212,0.8029266611024422,0.6566555431961438,0.16991871691741167,0.6860994266394188,0.6643735789657788,0.8187599364069954,0.9999999999999999,0.7578075207138304,0.7755050184220555,0.7637434184453379,0.8989581072281311,0.5738090525356396,0.19658549931600566,0.4170300220075651,0.1579864894312486,0.3223246836800343,0.6222712764281202,0.2181822697413356,0.24442009034775847,0.7026962047054783,0.5106332138590197,0.4752284438254275,0.5784117113615752,0.4777469155739289,0.6451584914106325,0.5860477561508488,0.5697571433356781,0.5523352486792534,0.5894845104488078,0.42652123376877016,0.45372477754841567,0.595094679432723,0.3891985853863211,0.5508083183129786,0.4492973849750612,0.8106463513966747,0.6157876660356713,0.864441847167234,0.6312616137193006,0.4228475490303314,0.3870967741935484,0.8604651162790695,0.0,0.611111111111111,0.25,0.7777777777777777,0.671641791044776,0.6723716381418093,0.48854961832061083,0.35897435897435903,0.8,0.33333333333333337,0.6869565217391305,0.42857142857142855,0.48750000000000027,0.35664335664335667,0.5128205128205129,0.7012987012987013,0.4211956521739131,0.32352941176470595,0.22368421052631593,0.46704067321178044,0.5454545454545454,0.5833333333333334,0.1694915254237288,0.35416666666666674,0.48459086078639757,0.5476190476190474,0.11333333333333329,0.4615384615384599,0.7000000000000001,0.5904525733748482,0.7483648881239242,0.3354344889689327,0.4651673066374109,0.4120991390276234,0.44498810258218024,0.5795698924731182,0.044534566117109486,0.5144143468147373,0.44638255698711604,0.46552675124103693,0.5315807679003804,0.4726395338250022,0.39148410984264115,0.4369586140519731,0.6053769109119662,0.3707801862430551,1.0,0.3493654525705012,0.46372796231153135,0.492098894028982,0.22987102440659934,0.5296179016255018,0.27996444895886263,0.7328812883282643,0.7735691987513,0.309087309693846,0.31829926156237853,0.3195639399805379,0.676359362355698,1.0,0.3279010376652045,0.2893448783677264,0.7957087685104067,1.0,0.7047925242836142,0.6687079499191189,0.65966900824289,0.45889731813448753,0.541002920264579,0.3239577682260152,0.10896227399528347,0.5427346960287517,0.307115395864884,0.23779576804141467
846,Boston Bruins,3,Anaheim Ducks,4,7,0.29032258064516125,0.6279069767441863,0.0,0.8055555555555555,0.25,0.0,0.7761194029850745,0.7750611246943767,0.3587786259541985,0.15384615384615397,0.2,0.16666666666666666,0.7000000000000001,0.21428571428571425,0.36250000000000004,0.15384615384615397,0.564102564102564,0.4415584415584415,0.5869565217391306,0.47058823529411764,0.7105263157894739,0.5273492286114996,0.27272727272727276,0.33333333333333337,0.5423728813559323,0.47916666666666674,0.893730074388948,0.07142857142857162,0.0733333333333337,0.6923076923076898,0.30000000000000004,0.3008327550312282,0.6524278933917484,0.49463113803501013,0.45565916986652044,0.4907846863044163,0.4932252818125735,0.602032561431894,0.4062284836608232,0.5863376012696945,0.4162537165510407,0.5709605709605711,0.29686697483307656,0.7466056357069739,0.466522678185745,0.5416046898241317,0.5092250922509224,0.7065118672443187,0.08713178294573631,0.48972878560800837,0.3198667872888836,0.6612793168658492,0.6951344615315638,0.3908368037563732,0.2392327791291331,0.3933592709055054,0.6796440489432696,0.5156699902970105,0.5229587895519789,0.27238617303969903,0.7617828306210539,0.657684193766668,0.5940361564770824,0.3010823627776946,0.8720198948435476,0.5980399287246809,0.0,0.7087545462355749,0.21789060513799896,0.4413509666714286,0.5585530862021257,0.36441093812731407,0.2969220587032343,0.9612633148848813,0.5264018391267795,0.9597882862536613,0.7096774193548387,0.4883720930232558,0.0,0.25,0.59375,0.9999999999999998,0.31343283582089543,0.31295843520782396,0.16793893129770998,0.5641025641025643,0.6000000000000001,0.6666666666666666,0.3391304347826087,0.7857142857142857,0.16874999999999996,0.5594405594405596,0.5128205128205129,0.22077922077922096,0.6365489130434785,0.2941176470588235,0.2105263157894739,0.4922861150070119,0.3636363636363636,0.16666666666666666,0.4406779661016951,0.5625,0.28905419766206153,0.30952380952380976,0.6916666666666669,0.5641025641025621,0.30000000000000004,0.6407484517002013,0.3747622067216225,0.12557169601175389,0.1228743828853538,0.1455865739895712,0.14171888697684998,0.1717795601350428,0.14580238000328927,0.19434231259848445,0.04162537165510383,0.3861003861003861,0.31629922263285326,0.17413035456710607,0.0777537796976242,0.36978876450027864,0.0,0.1489944440097033,0.21761240310077534,0.13977700924339853,0.2251723228314848,0.17587502962854273,0.05104722059236222,0.14823950312767353,0.05018410360589165,0.6789852369024145,0.23114571746384804,0.09646482497472952,0.09142420628007031,0.15843503382344037,0.29187166983013313,0.7372726187159176,0.09757300427266014,0.20645237146533768,0.2602850237987493,0.5416742426997345,0.15215385895002687,0.6219823018986776,0.1571402882318207,0.43820318371219935,0.5617015534710141,0.06214033992059598,0.21978389713920266,0.36659984035115145,0.09562225989564133,0.1451420497318825
847,New Jersey Devils,3,Columbus Blue Jackets,4,7,0.8709677419354839,0.0,0.0,0.13888888888888895,0.875,0.4444444444444444,0.11940298507462677,0.11980440097799516,0.2977099236641221,0.8717948717948718,0.4000000000000001,0.6666666666666666,0.23913043478260865,0.8571428571428571,0.30000000000000027,0.8671328671328671,0.1794871794871794,0.2987012987012987,0.20448369565217384,0.26470588235294124,0.052631578947368585,0.44950911640953617,0.3636363636363636,0.9999999999999999,0.23728813559322037,0.2708333333333335,0.4686503719447397,0.3333333333333335,0.3833333333333333,0.02564102564102555,0.1,0.7741257226512899,0.0,0.4117647058823528,0.3636539640540801,0.37362782773621195,0.38174873897739237,0.08435298479792358,0.12842041641612956,0.250513111374962,0.4162537165510407,0.21462639109697934,0.3728813559322034,0.17069695947212543,0.4616948291195526,0.18966200532185928,0.35456913392663336,0.40667363275226376,0.26207387140902894,0.42937237593548305,0.26120432919299796,0.20330259489598979,0.27333980608749053,0.6249922388207976,0.3502412392077199,0.9137751159196292,0.0,0.2537703205588562,0.362030994947532,0.3810346150119499,0.5333655748906301,0.6876840942562591,0.3599513867952968,0.4561292384921387,0.5135540636761275,0.5954682442997927,0.4258769782459113,0.5415595735845802,0.29997976982556906,0.2821846329142277,0.7177540217921177,0.48900388098318237,0.41509866292861763,0.5334041635305564,0.3019894091275437,0.2693675225553882,0.6451612903225806,0.1860465116279073,0.0,0.41666666666666663,0.625,0.2222222222222221,0.3880597014925372,0.3887530562347189,0.3969465648854962,0.8290598290598292,0.6000000000000001,0.33333333333333337,0.34347826086956523,0.7142857142857142,0.40000000000000013,0.825174825174825,0.33333333333333337,0.23376623376623362,0.41372282608695654,0.5294117647058824,0.3947368421052633,0.33590462833099455,0.45454545454545453,0.33333333333333337,0.1694915254237288,0.02083333333333348,0.3634431455897982,0.5476190476190474,0.9616666666666664,0.43589743589743435,0.1,0.08924533357732933,0.14231927710843362,0.5846465556055831,0.5346955567745475,0.5444394976098978,0.5580621529919803,0.19514738598442707,0.14473875854033147,0.35434643955879064,0.564544103072349,0.3993725868725869,0.5016646489104116,0.41124920331421283,0.6255399568034556,0.399422521655438,0.2397370848708487,0.43965685890914785,0.5909302325581398,0.5901909829641543,0.512007881165105,0.317338623203946,0.42553222020969916,0.6655319822672578,0.6350958234995372,0.2555815924614848,0.12757544224765827,0.3602385711006324,0.31045833281095225,0.6050153049211207,0.3721876063606424,0.8297376905624327,0.29502951559415314,0.7331789378486886,0.33486240037275117,0.7880286555874759,0.6513164971494816,0.6586616584556513,0.6095503825605775,0.33796829709432874,0.6619582305687222,0.3753703626424071,0.019200400704014742,0.028934133098196535,0.30249044542517867,0.3378849472452874
848,New York Islanders,3,Colorado Avalanche,5,8,0.6129032258064516,1.0,0.0,0.41666666666666663,0.53125,0.5555555555555556,0.4328358208955224,0.43276283618581923,0.17557251908396942,0.2649572649572649,0.2,0.8333333333333334,0.4956521739130435,0.42857142857142855,0.17500000000000027,0.2657342657342656,0.46153846153846156,0.07792207792207773,0.6501358695652175,0.02941176470588236,0.09210526315789513,0.730014025245441,0.27272727272727276,0.41666666666666663,0.3728813559322035,0.2708333333333335,0.26142401700318807,0.3571428571428572,0.5983333333333332,0.8461538461538467,0.8,0.0,1.0,0.6764026666279355,0.3998372055987116,0.37857343706064306,0.3985194324491055,0.31426196371117243,0.37082849972066145,0.4602202175065414,0.3482208510502256,0.5480134512392577,0.32664219323596033,0.48354201361047716,0.31826099073364467,0.5265608991275731,0.40066658731103433,0.4275285309315435,0.4184057738572575,0.6876961268944055,0.9637515611197411,0.6229618202320256,0.4631956542670197,0.4064230117060612,0.752776589773061,0.17409582689335412,1.0,0.499432003656068,0.32710952195880294,0.8381725986693365,0.19097177236868923,0.6985683769188924,0.30896874685961206,0.8038643682515634,0.21344386803648252,0.6556080827181594,0.3430371036891975,0.6868180646639352,0.43157705448660444,0.5124908615500132,0.4873977259252422,0.28072445019404924,0.5790094170081231,0.2526389220347695,0.2960155148095909,0.32645379474884884,0.03225806451612903,0.558139534883721,0.0,0.9444444444444443,0.03125,0.2222222222222221,0.9552238805970149,0.9559902200488998,0.7786259541984732,0.27350427350427364,0.6000000000000001,0.16666666666666666,0.9304347826086957,0.2857142857142857,0.78125,0.2727272727272727,0.9999999999999999,1.0,0.7785326086956523,0.44117647058823517,0.3684210526315792,0.4123422159887795,0.3636363636363636,0.24999999999999997,0.38983050847457634,0.6875,0.8002125398512221,0.5952380952380949,0.5249999999999999,0.8205128205128212,0.6000000000000001,0.4693269339524997,0.4616179001721168,0.324628545700135,0.6819528250137139,0.716441492709184,0.7262747862871244,0.7724508713385242,0.22762111570967036,0.6889172356869518,0.6045589692765116,0.8637617209045781,0.35752334832237975,0.7472457434216515,0.6728787411292811,0.8337687336724874,0.40706378492356343,0.5462242741998593,0.2634883720930232,0.3375957321013625,0.32867208334630416,0.30147973407677464,0.30296472577653244,0.621828161283513,0.49545137125444416,0.7233384853168467,0.46175115207373274,0.3254180695585669,0.4807946255066349,0.3273771074220009,0.7636812167786244,0.9282672110359886,0.4159989663637538,0.36026844911103284,0.7180347879157782,0.9058972274316469,0.43091356587095797,0.8519379543678607,0.7085570426696108,0.2560214975861328,0.7439228448332647,0.43855109961190164,0.033657845281740206,0.5779560516219043,0.5516981916179728,0.3838991001007601
