,Visitor,G,Home,G.1,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,SAtt,Thru%,Rk.1,AvAge.1,GP.1,W.1,L.1,OL.1,PTS.1,PTS%.1,GF.1,GA.1,SOW.1,SOL.1,SRS.1,SOS.1,GF/G.1,GF/G.1,PP.1,PPO.1,PP%.1,PPA.1,PPOA.1,PK%.1,SH.1,SHA.1,PIM/G.1,oPIM/G.1,S.1,S%.1,SA.1,SV%.1,SO.1,Rk.1,Age.1,GP.1,G.1,A.1,PTS.1,+/-.1,PIM.1,PS.1,EV.1,PP.1,SH.1,GW.1,Assist-EV.1,PP.1,Assist-SH.1,S.1,S%.1,TOI.1,BLK.1,HIT.1,FOW.1,FOL.1,FO%.1,Rk.1,Age.1,GP.1,CF.1,CA.1,CF%.1,CF% rel.1,FF.1,FA.1,FF%.1,FF rel.1,oiSH%.1,oiSV%.1,PDO.1,oZS%.1,dZS%.1,TK.1,GV.1,SAtt.1,Thru%.1
368,Vancouver Canucks,2,Minnesota Wild,4,6,0.2068965517241379,0.45833333333333304,0.0,0.523809523809524,0.39999999999999997,0.7000000000000001,0.5609756097560975,0.5620608899297425,0.2452830188679247,0.2465753424657533,0.625,0.8571428571428571,0.5630630630630631,0.16666666666666663,0.24324324324324298,0.25,0.3076923076923077,0.5308641975308639,0.1510736196319018,0.4285714285714285,0.693877551020408,0.7111913357400717,0.18181818181818182,0.42857142857142855,0.507246376811594,0.5901639344262293,0.3054755043227666,0.44444444444444464,0.5625,0.6521739130434803,1.0,0.4513405526252763,0.5518546555639663,0.28333468757617597,0.32391449331320876,0.3385748944199838,0.33361066869517675,0.5761382826533575,0.4288292859731787,0.5187585644976108,0.43308053834650706,0.2457305502846301,0.1935483870967742,0.45599999999999996,0.4563229764496338,0.2413992244864286,0.0,0.22522347454333458,0.2125483741898484,0.3106542031070525,0.17640113083983322,0.1767903777540737,0.2094487159939884,0.498991935483871,0.5669213712889689,0.23651314167365278,0.6759581881533094,0.23400852878464828,0.2290780843139193,0.2882997577171572,0.5085605802122424,0.0,0.21104363244712765,0.33579903800645017,0.33413278875380037,0.0,0.2113968368948449,0.560969194349461,0.39493131629282097,0.48108050637581146,0.5189194936241877,0.39328220047606444,0.2639670041244845,0.30164983994090133,0.04422386428682801,0.4827586206896552,0.375,0.0,0.523809523809524,0.6000000000000001,0.30000000000000004,0.46341463414634154,0.46370023419203743,0.16981132075471717,0.3835616438356164,0.5,0.2857142857142857,0.45945945945945943,0.22222222222222215,0.1711711711711712,0.38157894736842124,0.34615384615384626,0.3580246913580245,0.31365030674846617,0.38095238095238104,0.0,0.47436823104693104,0.09090909090909091,0.0,0.318840579710145,0.37704918032786905,0.3976945244956771,0.3333333333333335,0.381048387096774,0.36956521739130466,0.42857142857142855,0.5449948959714086,0.4841169708694313,0.6473551637279598,0.5169870632329827,0.6011761064685854,0.5726684680258742,0.4126536005829103,0.45370786516853945,0.5882127822426326,0.5811258278145695,0.41176470588235303,0.1111111111111111,0.6490864197530865,0.6245398773006136,0.5012787723785167,0.2633744855967078,0.5932619366354306,0.17578803964861178,0.6652661973768077,0.47457156422729274,0.2521728113518308,0.716432840673219,0.5891203703703702,0.7566591974832317,0.369994822229893,0.4731707317073166,0.5982587064676617,0.4277222936374523,0.5596799099664992,0.48112254271541444,0.36436360717285,0.425667120686017,0.5847686647661607,0.4565325797872344,0.3029066694852553,0.264849692140529,0.5180331419906778,0.36106220657277,0.2802474633955816,0.7200848058790243,0.3181257163008021,0.2834645669291339,0.47196913732249857,0.6938578689007984
369,Winnipeg Jets,2,New Jersey Devils,3,5,0.5862068965517242,0.08333333333333304,0.0,0.4285714285714286,0.7,0.30000000000000004,0.36585365853658536,0.3653395784543326,0.3207547169811322,0.6027397260273972,0.25,0.42857142857142855,0.36936936936936937,0.33333333333333326,0.3243243243243241,0.605263157894737,0.07692307692307698,0.28395061728395055,0.0,0.47619047619047616,0.06122448979591821,0.39999999999999947,0.09090909090909091,0.42857142857142855,0.2753623188405796,0.16393442622950816,0.41786743515850144,0.4666666666666668,0.6330645161290325,0.304347826086957,0.14285714285714285,0.8113633119999553,0.2983670379582577,0.5465994962216625,0.5745375408052231,0.5954635893354556,0.5883777239709445,0.41856809412661355,0.37769662921348324,0.4922912907987531,0.7860099337748343,0.11764705882352944,0.10714285714285714,0.6081904761904763,0.8092900964066608,0.13682864450127885,0.25396825396825395,0.5172117039586919,0.4292710507419015,0.5644756932008819,0.6557313322813605,0.7032741488841833,0.3916272788656314,0.5959821428571428,0.40453666330306093,0.631377286848464,0.39648780487804736,0.473134328358209,0.5764329740597909,0.6707851758793971,0.6017759813828154,0.5182868151953762,0.5326836380378692,0.6710279682564144,0.5522606382978728,0.43400739879505346,0.5917312567910176,0.2815986136683648,0.4492018779342768,0.4832108270964355,0.5171081514071871,0.4034488230626817,0.44860892388451445,0.5308052203890667,0.390548784930008,0.7586206896551725,1.0,0.0,0.19047619047619047,0.6000000000000001,1.0,0.29268292682926844,0.2927400468384075,0.018867924528302105,0.34246575342465757,0.25,1.0,0.3918918918918919,0.7222222222222221,0.018018018018017834,0.3421052631578949,0.3846153846153848,0.6666666666666665,0.1625766871165646,0.6666666666666666,0.693877551020408,0.49819494584837454,1.0,0.8571428571428571,0.2028985507246377,0.3278688524590163,0.34293948126801155,0.24444444444444446,0.0,0.06521739130434767,0.42857142857142855,0.6300310396962634,0.9038377721193758,0.1344172200595377,0.04312988426154929,0.041732084071916864,0.04220539961144221,0.39294916487313947,0.11932584269662927,0.3218522770761575,0.0,0.22459893048128354,1.0,0.22795959595959592,0.03764640267707753,0.24087421529876774,0.6464646464646464,0.11555312157721787,0.11445013388453029,0.16206703326644512,0.0,0.0,0.050743764450719375,0.19602272727272707,0.5625763449997343,0.6003535167176508,0.8935239697224553,0.1206896551724137,0.058613529189128544,0.0,0.8658384384879025,0.26195176876808857,0.07917665277707031,0.0,0.8915077035950114,0.3551151915850552,0.09163658844246858,0.304873448686692,0.10658491176947038,0.9999999999999996,0.0,0.2505084405694534,0.18816182459951136,0.17041836136844157,0.1156249303072423
370,Buffalo Sabres,2,Philadelphia Flyers,3,5,0.6896551724137931,0.2708333333333339,0.0,0.2857142857142858,0.7,0.6000000000000001,0.29268292682926844,0.2927400468384075,0.16981132075471717,0.5753424657534245,0.875,0.5714285714285714,0.3918918918918919,0.8888888888888888,0.1711711711711712,0.5789473684210527,0.1923076923076924,0.5061728395061729,0.024539877300613577,0.9047619047619048,0.8775510204081631,0.363898916967508,0.6363636363636364,1.0,0.5652173913043477,0.47540983606557363,0.27377521613832867,0.40000000000000036,1.0,0.5652173913043477,0.14285714285714285,0.7584092633109094,0.3196376830509813,0.4527924954399376,0.3831751153802858,0.4412256267409471,0.4215688765786598,0.4082027342447482,0.5531809376210771,0.37543053960964423,0.4341744690568621,0.19878296146044638,0.7241379310344828,0.1824367816091954,0.5152104929130527,0.24199664873445637,0.8582375478927203,0.35168259243872013,0.4184632680136655,0.4777341777170827,0.6087932007551009,0.30634215389454644,0.3092970732729514,0.8265086206896552,0.7740844067192978,0.7183638246461859,0.2981463414634149,0.3477611940298506,0.1024292165199907,0.5299246231155782,0.11677383795700891,0.3004781899916022,0.1175820592015655,0.5686576777871948,0.0696010638297877,0.539553112778776,0.372060847519015,0.8907180764648466,0.6700234741784072,0.446847277683462,0.5531527223165384,0.3070298862734727,0.3994750656167979,0.16882541245998528,0.7454120830514634,0.6551724137931035,0.39583333333333304,0.0,0.38095238095238093,0.75,0.30000000000000004,0.31707317073170727,0.3161592505854801,0.4339622641509435,0.5753424657534245,0.125,0.2857142857142857,0.46846846846846846,0.6666666666666666,0.43243243243243246,0.5789473684210527,0.7307692307692308,0.6049382716049383,0.6019938650306749,0.38095238095238104,1.0,0.8447653429602893,0.18181818181818182,0.42857142857142855,0.9420289855072459,1.0,0.43227665706051877,0.5555555555555558,0.526209677419355,0.26086956521739424,0.14285714285714285,0.7618109211597819,0.5933816372877683,0.0025188916876572875,0.25108036685838653,0.2723756466374849,0.2651647541846509,0.34529795646167766,0.5316789727126806,0.3700508446777101,0.24862819299905392,0.47058823529411775,0.17142857142857143,0.387352380952381,0.2219631901840492,0.5012787723785167,0.20317460317460315,0.04595524956970731,0.6275619751353352,0.0,0.4519067967427235,0.3181755986316991,0.03480273946175361,0.13482142857142865,0.9120101749075011,0.7478537307782245,0.5614476789929199,0.01949927780452576,0.012514500127059014,0.30653772896741793,0.25926562478392823,0.25047423800820057,0.0,0.2653795585424594,0.2683596431022659,0.28058978966282644,0.4329137993480623,0.6101815717115606,0.5057120500782464,0.014528508983369992,0.9857287317453562,0.0,0.2691558716450767,0.10628241891795276,0.38744962037980457
371,New York Islanders,1,Pittsburgh Penguins,6,7,0.5517241379310345,0.5625,0.0,0.4285714285714286,0.5,0.7000000000000001,0.46341463414634154,0.46370023419203743,0.4905660377358494,0.5342465753424657,0.5,0.42857142857142855,0.545045045045045,0.6666666666666666,0.4864864864864864,0.5328947368421053,0.5,0.41975308641975295,0.46625766871165664,0.47619047619047616,0.1428571428571428,0.44115523465703976,0.18181818181818182,0.0,0.05797101449275366,0.1311475409836067,0.694524495677233,0.4666666666666668,0.4879032258064515,0.26086956521739424,0.42857142857142855,0.5286787204450625,0.7349886449659344,0.8730478589420656,0.9741022850924923,0.9412813370473534,0.9523949889462051,0.44148849616538843,0.32497078651685396,0.749804822043628,0.9482781456953642,0.6588235294117648,0.24,0.6282666666666669,0.9428466257668712,0.7161125319693095,0.14222222222222222,0.9891566265060239,0.48306666040306245,0.8956815140148158,1.0000000000000002,0.41209578107183586,0.7020121539500337,0.9312499999999999,0.6428144971409349,0.4797721781152917,0.8460487804878039,0.6462686567164182,0.6650318072448005,0.7079145728643218,0.5339457407067192,0.4330040013831942,0.6102327009035626,0.6537606903459436,0.5678191489361701,0.4571119331994504,0.5894820717131477,0.0,0.2721126760563415,0.5597656679658551,0.44055331053776703,0.8717693731816979,0.7243044619422574,0.6397439054420093,0.46191018369152204,0.034482758620689655,0.625,0.0,1.0,0.25000000000000006,0.0,0.8780487804878049,0.8782201405152225,1.0,0.3013698630136985,0.375,0.0,0.9414414414414416,0.22222222222222215,1.0,0.3026315789473686,0.9230769230769231,0.5925925925925926,0.8374233128834356,0.761904761904762,0.6530612244897958,0.39494584837545066,0.18181818181818182,0.42857142857142855,0.36231884057971,0.42622950819672134,0.5590778097982705,0.9555555555555557,0.590725806451613,0.608695652173914,0.7142857142857142,0.3958239995854709,1.0,0.28333468757617597,0.896767173294956,0.8958217270194984,0.8961418689233842,0.8624917983413825,0.30395795578108,0.8817821562164361,0.8137684255500961,0.7770398481973435,0.1935483870967742,1.0,0.8650900455175142,0.7784836234634106,0.0,0.3620287602020986,0.6561313931280701,0.278646050270555,0.539021516646597,0.37974031706330236,0.39310840539304315,0.2993951612903225,0.46928607467204886,0.2789523645150156,1.0,0.5453980099502491,0.45867804915565236,0.5956475083752096,0.2645089513544412,0.46284461968896107,0.4643227118383948,0.5774883144566865,0.3477670656028371,0.42324278617482297,0.6242303513219847,1.0,0.886737089201878,0.3383945864517828,0.6616054135482163,0.1602970995327514,0.2578740157480316,0.5100344742674219,0.4495285897429828
372,New York Rangers,4,Washington Capitals,1,5,0.41379310344827586,0.25,0.0,0.523809523809524,0.55,0.4,0.4878048780487806,0.48711943793911006,0.3207547169811322,0.15068493150684925,0.5,0.5714285714285714,0.7027027027027027,0.49999999999999994,0.3243243243243241,0.1513157894736843,0.23076923076923084,0.382716049382716,0.14570552147239257,0.47619047619047616,0.26530612244897966,0.49891696750902526,0.4545454545454546,0.5714285714285714,0.01449275362318847,0.0983606557377048,0.6887608069164264,0.3333333333333335,0.4899193548387095,0.7173913043478279,0.2857142857142857,0.5024768241089812,0.5738765398114367,0.1344172200595377,0.27183697695123166,0.25525449480881224,0.26086956521739135,0.7077773399213879,0.0,0.5498730125595793,0.38741721854304645,0.13101604278074874,0.4545454545454546,0.4408888888888889,0.33630786391522605,0.17577307602883063,0.6464646464646464,0.2922599488864548,0.05480457556254981,0.16110740779455757,0.5200354752882368,0.4752565564424175,0.1495304155668773,0.13920454545454541,0.42030173737551024,0.543562305833621,0.35434146341463446,0.1776119402985077,0.4409505916477141,0.44483040201005053,0.5030559127931893,0.4984933063281135,0.43848293590653586,0.3752230526234688,0.5871808510638301,0.4549201987104958,0.06617167692864911,0.8395970973681308,0.419507042253521,0.8334492240740299,0.16655077592596967,0.20142819359957687,0.2875590551181103,0.4115242551095788,0.5715091672304027,0.27586206896551724,0.125,0.0,0.5714285714285714,0.55,0.30000000000000004,0.5121951219512196,0.5128805620608899,0.6981132075471699,0.452054794520548,0.375,0.0,0.6711711711711712,0.0,0.6936936936936937,0.45394736842105265,1.0000000000000002,0.5185185185185186,1.0,0.8571428571428571,0.5714285714285716,0.2700361010830319,0.2727272727272727,0.5714285714285714,0.23188405797101463,0.3278688524590163,0.3054755043227666,0.8444444444444446,0.8891129032258065,0.6304347826086953,0.5714285714285714,0.39994906854198886,0.8079377095274154,0.5465994962216625,0.8916524172236906,0.928292877039395,0.9158858827244976,0.6064402419854237,0.3324077046548958,0.7634082335574872,0.6806409649952696,1.0000000000000002,0.3214285714285714,0.7085714285714285,0.779119193689746,1.0,0.12698412698412698,0.4500860585197932,0.3886879316014469,0.5480763793330943,0.7792613538199284,0.3592441765759896,0.6212018906144496,0.6808035714285716,0.6761033121624027,0.32361063168795323,0.7336585365853647,0.5567164179104478,0.4695606315303733,0.6465138190954774,0.4361810276195719,0.4121434569974806,0.4087478657893222,0.6364934124354726,0.4181117021276606,0.470239509565585,0.6592068091271275,0.7148272500812283,0.7693661971830981,0.311919370651109,0.6880806293488901,0.4998677598518909,0.5059317585301837,0.5052942624969219,0.21342951553312073
373,Calgary Flames,1,Los Angeles Kings,3,4,0.8275862068965517,0.625,0.0,0.19047619047619047,0.8999999999999999,0.4,0.14634146341463417,0.14754098360655743,0.358490566037736,0.8219178082191778,0.0,0.42857142857142855,0.2387387387387387,0.611111111111111,0.36036036036036023,0.8223684210526319,0.5,0.4074074074074072,0.47622699386503076,0.47619047619047616,0.3265306122448979,0.5263537906137179,0.5454545454545454,0.2857142857142857,0.23188405797101463,0.06557377049180335,0.1412103746397695,0.6444444444444448,0.6088709677419355,0.0434782608695663,0.0,0.0,0.5397426192278569,0.20654911838790913,0.35255712731229605,0.43412256267409455,0.40650331613854096,0.15906968989663217,0.19415730337078652,0.30173650975889765,0.34038700331125815,0.37959558823529416,0.5625,0.3384166666666667,0.4120398773006134,0.4005754475703326,1.0,0.07379518072289137,0.39983967194880377,0.21490641081223716,0.41490717971458513,0.06587799315849485,0.20079338284942616,0.603515625,0.4265052135889673,0.0,0.5003484320557483,0.06076759061833692,0.0,0.30829370064608763,0.20148202584359165,0.4650971465919844,0.012031056019776054,0.3062493808679956,0.17299107142857162,0.41566918442513,0.3130465152377504,0.2283114913895865,0.2174086183769326,0.056725175663627336,0.9432748243363709,0.40558053425019824,0.33220847394075737,0.0,0.4354697518979136,0.24137931034482757,0.10416666666666696,0.0,0.5714285714285714,0.45,0.5,0.5609756097560975,0.5620608899297425,0.41509433962264186,0.23287671232876717,0.25,0.5714285714285714,0.6621621621621622,0.38888888888888884,0.4144144144144142,0.23684210526315796,0.5769230769230771,0.5432098765432096,0.4670245398773005,0.4285714285714285,0.5306122448979593,0.6541516245487369,0.18181818181818182,0.14285714285714285,0.11594202898550732,0.180327868852459,0.5389048991354466,0.48888888888888893,0.17741935483870952,0.3913043478260896,0.2857142857142857,0.7092074934540018,0.4302296240222052,1.0,1.0000000000000002,0.9999999999999998,1.0000000000000002,0.6522340780260086,0.43053370786516865,0.9627822426329891,0.9089403973509933,0.7977941176470589,0.25,0.9678888888888891,0.9282975460122699,0.8369565217391305,0.4444444444444444,1.0,0.21583595621740936,0.9999999999999996,0.3781847133757963,1.0,0.9999999999999998,1.0,0.6471446140262358,0.7924577148774594,0.40000000000000036,1.0,1.0000000000000002,0.5403266331658293,1.0000000000000004,0.6991293286568196,1.0000000000000002,0.6221554048848139,0.9585106382978728,0.6142490223020822,0.5019512857660273,0.40160294595472834,0.4609448356807544,0.9444537433346887,0.055546256665311766,0.3736048664374504,0.7475065616797902,1.0,0.4721840037466811
374,Boston Bruins,3,Ottawa Senators,2,5,0.13793103448275862,0.375,0.0,0.6190476190476191,0.35000000000000003,0.6000000000000001,0.6341463414634146,0.6346604215456674,0.3396226415094339,0.12328767123287676,0.5,0.42857142857142855,0.7297297297297298,0.38888888888888884,0.34234234234234195,0.125,0.0,0.0,0.07361963190184051,0.1428571428571429,0.5714285714285716,0.9350180505415162,0.4545454545454546,0.2857142857142857,0.4347826086956519,0.049180327868852514,0.902017291066282,0.2666666666666666,0.530241935483871,0.7826086956521756,0.8571428571428571,0.4745440655056905,0.852636891244007,0.36523929471032757,0.45614798694232883,0.5018384401114204,0.48636698599852624,0.7557985995331777,0.38548314606741585,0.679219288174512,0.6466887417218543,0.0,0.5,0.6282666666666669,0.728834355828221,0.0,0.7111111111111111,0.6277108433734937,0.07543214816230714,0.37601553222370887,0.40312827541723784,0.3904218928164197,0.6441593517893314,0.054166666666666696,0.5585188572149347,0.42816175884867635,0.8120075046904311,0.4724454649827785,0.7403266169210994,0.4780090355624277,0.7893931042929752,0.2998135157832338,0.6911669871364465,0.4873733901509538,0.7932180851063846,0.3630747278300392,0.2446646978519489,0.6307142440576854,0.4199846514987371,0.6064592135346074,0.39354078646539215,0.3012023681158832,0.4881889763779528,0.6235675184210028,0.45685871083695817,0.44827586206896547,0.2916666666666661,0.0,0.4761904761904763,0.5,0.6000000000000001,0.4878048780487806,0.48711943793911006,0.05660377358490587,0.041095890410958846,0.5,0.5714285714285714,0.6531531531531531,0.611111111111111,0.054054054054053946,0.03947368421052633,0.2692307692307693,0.4320987654320987,0.1633435582822087,0.09523809523809523,0.6530612244897958,1.0,0.18181818181818182,0.14285714285714285,0.6376811594202896,0.7049180327868854,1.0,0.0,0.7903225806451615,1.0,0.5714285714285714,0.5496385825383454,0.0,0.20654911838790913,0.13057671381936897,0.25654596100278537,0.21389093588798813,0.5823691230410136,0.4798946629213484,0.497345005740528,0.24818915562913912,0.18658088235294124,0.1875,0.42625,0.33284125766871175,0.2495204603580563,0.2222222222222222,0.5225903614457832,0.21045855451684103,0.22463761286309403,0.2423808755946142,0.41582098061573547,0.22518568534773808,0.337890625,1.0000000000000002,0.5894028305143253,0.2068292682926831,0.1393034825870645,0.4126481866025027,0.32108982412060294,0.8582889337987631,0.7909054981969077,0.37021121491741327,0.35620849063872395,0.753656914893619,0.7102991227143008,0.08803875407461059,0.9416946460161029,0.49986306729264385,0.9359476499047532,0.06405235009524679,0.2817773075905844,0.3221347331583553,0.429450874168924,0.4150300948812671
375,New York Rangers,1,Buffalo Sabres,3,4,0.41379310344827586,0.25,0.0,0.523809523809524,0.55,0.4,0.4878048780487806,0.48711943793911006,0.3207547169811322,0.15068493150684925,0.5,0.5714285714285714,0.7027027027027027,0.49999999999999994,0.3243243243243241,0.1513157894736843,0.23076923076923084,0.382716049382716,0.14570552147239257,0.47619047619047616,0.26530612244897966,0.49891696750902526,0.4545454545454546,0.5714285714285714,0.01449275362318847,0.0983606557377048,0.6887608069164264,0.3333333333333335,0.4899193548387095,0.7173913043478279,0.2857142857142857,0.5024768241089812,0.5738765398114367,0.1344172200595377,0.27183697695123166,0.25525449480881224,0.26086956521739135,0.7077773399213879,0.0,0.5498730125595793,0.38741721854304645,0.13101604278074874,0.4545454545454546,0.4408888888888889,0.33630786391522605,0.17577307602883063,0.6464646464646464,0.2922599488864548,0.05480457556254981,0.16110740779455757,0.5200354752882368,0.4752565564424175,0.1495304155668773,0.13920454545454541,0.42030173737551024,0.543562305833621,0.35434146341463446,0.1776119402985077,0.4409505916477141,0.44483040201005053,0.5030559127931893,0.4984933063281135,0.43848293590653586,0.3752230526234688,0.5871808510638301,0.4549201987104958,0.06617167692864911,0.8395970973681308,0.419507042253521,0.8334492240740299,0.16655077592596967,0.20142819359957687,0.2875590551181103,0.4115242551095788,0.5715091672304027,0.6896551724137931,0.2708333333333339,0.0,0.2857142857142858,0.7,0.6000000000000001,0.29268292682926844,0.2927400468384075,0.16981132075471717,0.5753424657534245,0.875,0.5714285714285714,0.3918918918918919,0.8888888888888888,0.1711711711711712,0.5789473684210527,0.1923076923076924,0.5061728395061729,0.024539877300613577,0.9047619047619048,0.8775510204081631,0.363898916967508,0.6363636363636364,1.0,0.5652173913043477,0.47540983606557363,0.27377521613832867,0.40000000000000036,1.0,0.5652173913043477,0.14285714285714285,0.7584092633109094,0.3196376830509813,0.4527924954399376,0.3831751153802858,0.4412256267409471,0.4215688765786598,0.4082027342447482,0.5531809376210771,0.37543053960964423,0.4341744690568621,0.19878296146044638,0.7241379310344828,0.1824367816091954,0.5152104929130527,0.24199664873445637,0.8582375478927203,0.35168259243872013,0.4184632680136655,0.4777341777170827,0.6087932007551009,0.30634215389454644,0.3092970732729514,0.8265086206896552,0.7740844067192978,0.7183638246461859,0.2981463414634149,0.3477611940298506,0.1024292165199907,0.5299246231155782,0.11677383795700891,0.3004781899916022,0.1175820592015655,0.5686576777871948,0.0696010638297877,0.539553112778776,0.372060847519015,0.8907180764648466,0.6700234741784072,0.446847277683462,0.5531527223165384,0.3070298862734727,0.3994750656167979,0.16882541245998528,0.7454120830514634
376,Vancouver Canucks,2,Columbus Blue Jackets,1,3,0.2068965517241379,0.45833333333333304,0.0,0.523809523809524,0.39999999999999997,0.7000000000000001,0.5609756097560975,0.5620608899297425,0.2452830188679247,0.2465753424657533,0.625,0.8571428571428571,0.5630630630630631,0.16666666666666663,0.24324324324324298,0.25,0.3076923076923077,0.5308641975308639,0.1510736196319018,0.4285714285714285,0.693877551020408,0.7111913357400717,0.18181818181818182,0.42857142857142855,0.507246376811594,0.5901639344262293,0.3054755043227666,0.44444444444444464,0.5625,0.6521739130434803,1.0,0.4513405526252763,0.5518546555639663,0.28333468757617597,0.32391449331320876,0.3385748944199838,0.33361066869517675,0.5761382826533575,0.4288292859731787,0.5187585644976108,0.43308053834650706,0.2457305502846301,0.1935483870967742,0.45599999999999996,0.4563229764496338,0.2413992244864286,0.0,0.22522347454333458,0.2125483741898484,0.3106542031070525,0.17640113083983322,0.1767903777540737,0.2094487159939884,0.498991935483871,0.5669213712889689,0.23651314167365278,0.6759581881533094,0.23400852878464828,0.2290780843139193,0.2882997577171572,0.5085605802122424,0.0,0.21104363244712765,0.33579903800645017,0.33413278875380037,0.0,0.2113968368948449,0.560969194349461,0.39493131629282097,0.48108050637581146,0.5189194936241877,0.39328220047606444,0.2639670041244845,0.30164983994090133,0.04422386428682801,0.5172413793103449,0.0625,0.0,0.4285714285714286,0.5,0.7000000000000001,0.46341463414634154,0.46370023419203743,0.1132075471698113,0.2465753424657533,0.625,0.5714285714285714,0.545045045045045,0.5555555555555555,0.11711711711711681,0.25,0.15384615384615397,0.4074074074074072,0.030674846625766916,0.33333333333333337,0.18367346938775508,0.6115523465703969,0.2727272727272727,0.2857142857142857,0.49275362318840554,0.540983606557377,0.11239193083573484,0.44444444444444464,0.657258064516129,0.7173913043478279,0.5714285714285714,0.1276773296244782,0.12672218016654035,0.36523929471032757,0.27856365614798717,0.37303621169916434,0.34104642593957246,0.5322307435811937,0.44999999999999984,0.49276693455797915,0.4172185430463575,0.13725490196078427,0.30000000000000004,0.3940444444444444,0.5129447852760737,0.16112531969309474,0.35555555555555557,0.1875502008032126,0.4168137495050632,0.40117371334501994,0.3521325485769571,0.37838084378563297,0.4176457348638307,0.2708333333333335,0.9508598217288935,0.161506598337803,0.28517823639774775,0.3404133180252584,0.12801496930835388,0.43577865287978346,0.30650989037908083,0.7465021146911184,0.07931073664762534,0.470177268605499,0.13630319148936154,0.5302830242371517,0.47174588359847314,0.6240491881128705,0.5778033586132185,0.3196852703739186,0.680621439725718,0.21290663845543512,0.0,0.18600950883639888,0.3271010043190907
377,Edmonton Oilers,4,Colorado Avalanche,0,4,0.7931034482758621,0.08333333333333304,0.0,0.19047619047619047,0.75,0.7000000000000001,0.2195121951219513,0.22014051522248235,0.26415094339622636,0.4657534246575341,0.25,0.42857142857142855,0.43243243243243246,0.33333333333333326,0.26126126126126126,0.4671052631578949,0.6153846153846154,0.5802469135802468,0.485429447852761,0.5238095238095238,0.8163265306122449,0.6685920577617335,0.36363636363636365,0.14285714285714285,0.23188405797101463,0.3114754098360657,0.11815561959654186,0.577777777777778,0.931451612903226,0.6521739130434803,0.42857142857142855,0.7514209037255521,0.3251865469882116,0.5465994962216625,0.5269703093424531,0.6360525268603261,0.5991156963890936,0.3551612442242652,0.3324077046548958,0.5065606035755289,0.4347800378429516,0.6323529411764706,0.42857142857142855,0.35723809523809524,0.527695004382121,0.7122762148337597,0.6349206349206349,0.33820998278829606,0.2913208133530394,0.5571242766394602,0.7531300031098467,0.32591627300863324,0.26536124240378123,0.7723214285714284,0.20126976118398932,0.7175194498287356,0.3662288930581603,0.4408725602755452,0.21569089798101948,0.6658231059141865,0.0,0.09873973529311209,0.24742824846417988,0.6907620001540951,0.0,0.2460205052320052,0.2475482684646031,0.6240491881128669,0.41583152762730435,0.3163114592779115,0.683688540722089,0.4424755355725999,0.6456692913385826,0.2549580436800334,0.5851034674160016,0.9655172413793104,0.14583333333333304,0.0,0.04761904761904767,0.8999999999999999,0.7000000000000001,0.07317073170731714,0.07259953161592514,0.09433962264150964,0.7260273972602738,0.25,0.2857142857142857,0.2027027027027027,0.611111111111111,0.09909909909909898,0.7302631578947367,0.11538461538461542,0.2222222222222221,0.09279141104294486,0.8571428571428571,0.9795918367346936,0.444765342960288,0.2727272727272727,0.42857142857142855,0.4782608695652173,0.049180327868852514,0.49279538904899134,0.24444444444444446,0.8024193548387095,0.304347826086957,0.42857142857142855,0.8279188342852666,0.16426949280847936,0.5465994962216625,0.3842686149541428,0.4412256267409471,0.42193915148963046,0.2518315629019196,0.5230979133226324,0.29965556831228457,0.5225875118259224,0.15441176470588247,0.3214285714285714,0.20666666666666667,0.5880368098159509,0.19437340153452698,0.25396825396825395,0.5619621342512908,0.06850760692307167,0.55976324668715,0.8220217458909711,0.5205082260954553,0.5638082376772451,0.5669642857142856,0.3908200116841045,0.6926263243142776,0.33921200750469005,0.44374282433983936,0.4048863230115083,0.5624698009277157,0.532488211158062,0.6668591991913635,0.3878692719408665,0.5539836540684062,0.5428856382978715,0.603494507817518,0.3578448443986295,0.32662106657558,0.30785030697002647,0.4804013625837582,0.5195986374162413,0.86629503794275,0.32020997375328086,0.4054514803098894,0.6197233218984772
