,Visitor,G,Home,G.1,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,SAtt,Thru%,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Rk,Age,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%,GSAA,G,A,PTS,PIM
691,Edmonton Oilers,3,Calgary Flames,4,7,-7,0.3000000000000007,1,1,-2,2,4,0.02100000000000002,19,1,-4,1,0.16999999999999998,-0.01,0.22999999999999998,-0.03000000000000025,18,7,8.260000000000002,-4,3,2.280000000000001,-3,1,-0.7000000000000011,-0.9000000000000004,-112,1.4000000000000004,3,-0.0010000000000000009,-2,-20.171296296296305,-0.5324074074074048,-4.782407407407405,-139.94444444444446,-63.03703703703707,-2.528240740740735,0.6300925925925926,-99.54629629629625,-66.96296296296293,-1.1629629629629719,0.6328703703703704,0.5870370370370379,-0.9291666666666742,-0.33842592592591814,-2.5856481481481524,2.589351851851852,-3.046296296296294,-1.8425925925925917,-31.273148148148152,-0.21111111111110858,-23.279953917050705,-0.29493087557603914,-3.774193548387096,-0.09216589861751157,0.40437788018433274,0.3122119815668185,-0.19470046082949288,-3.202764976958523,0.03502304147465374,-0.41359447004608274,0.4389400921658988,-0.11751152073732718,0.05760368663594484,-0.3341013824884804,0.8202764976958523,-0.08179723502304148,-11.290322580645167,0.08433179723502349,-66.2822580645161,0.8940092165898577,5.579493087557601,-10.12096774193548,-10.251152073732726,10.188333333333333,-14.5,4.5,1.5,0.0,0.5,-1.0,1.0,1.0,2.0,1.0,-0.0035000000000000586,0.050000000000000266,-1.0,-0.10000000000000142,23.5,-0.5,-0.013000000000000012,2.5,3.5,-0.815,0.0,0.5,0.5,-3.0
692,Anaheim Ducks,2,Chicago Blackhawks,4,6,4,-0.3000000000000007,1,-3,3,1,-5,-0.04200000000000004,-26,11,1,-3,-0.48000000000000004,-0.02,-0.41000000000000014,0.10999999999999988,-6,-33,-0.5400000000000009,12,6,-5.1299999999999955,4,-3,2.3999999999999995,0.3000000000000007,-121,-0.7000000000000011,-176,-0.01200000000000001,0,6.667701863354068,-0.09627329192546696,-0.7375776397515494,-14.406832298136692,-7.944099378882015,-1.4055900621117985,0.28012422360248457,5.597826086956502,4.956521739130437,-1.0562111801242224,0.5531055900621119,-1.2413043478260883,-1.0557453416149372,-2.3105590062112213,0.8600931677018622,-0.8600931677018622,-4.184782608695652,2.304347826086957,-3.5403726708074714,-7.224223602484486,-41.05714285714288,0.6451612903225801,-4.098617511520736,-1.5096774193548388,-3.118894009216591,-4.628571428571428,-2.2543778801843315,3.0608294930875566,-0.5188018433179726,-1.3087557603686628,-0.29308755760368654,0.09216589861751151,-0.21751152073732716,-2.725345622119817,-0.48202764976958523,0.08847926267281106,-11.667281105990789,2.689124423963132,-68.3483870967741,-5.799078341013825,-3.980645161290319,-6.46912442396313,-7.801843317972349,0.9012500000000045,6.333333333333336,0.6666666666666643,0.33333333333333215,0.3333333333333357,-1.0,1.0,0.3333333333333335,4.333333333333343,-57.66666666666674,-62.0,0.0008333333333333526,0.7899999999999998,0.0,-1.3999999999999995,20.666666666666742,-2.666666666666666,0.0754999999999999,1.6666666666666665,13.5,-14.95,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
693,Boston Bruins,3,New York Islanders,2,5,-14,0.3000000000000007,2,9,-9,2,20,0.126,38,-23,-3,4,0.73,-0.04,0.4600000000000004,-0.3999999999999999,28,58,7.959999999999997,0,39,3.509999999999991,-1,2,1.1999999999999993,2.7,231,0.6999999999999993,-20,0.010000000000000009,5,50.32878411910673,-0.6526054590570709,-8.616625310173696,-107.43176178660053,-203.10918114143925,1.1524813895781563,-1.6550868486352361,-65.46153846153845,-131.02977667493792,1.3098014888337488,-1.3380893300248133,1.7042440318302408,-0.4966501240694754,1.7183023872679257,1.9626550868486277,-1.9665012406947753,-2.120347394540943,-13.32382133995037,-18.162531017369744,-7.6884615384615245,44.67142857142858,-0.9571428571428591,-7.742857142857147,-0.26428571428571423,-0.5714285714285712,-0.8357142857142854,4.7,-0.9785714285714278,0.1592857142857147,-0.7857142857142856,0.5928571428571427,-0.07142857142857142,0.11428571428571432,-1.4785714285714286,1.0857142857142859,-0.1785714285714286,-7.799999999999997,-2.2942396313364055,-131.52857142857135,-15.721428571428575,-21.278571428571425,-6.621428571428567,-9.135714285714286,-8.089705882352945,-7.0,0.5,-2.0,1.5,4.5,-4.5,1.0,-12.5,-11.0,1.5,0.010500000000000065,-0.42500000000000027,3.0,1.1999999999999993,61.0,5.0,0.11499999999999999,-1.5,-11.5,11.505000000000003,0.0,2.0,2.0,-1.0
694,Montreal Canadiens,2,Ottawa Senators,1,3,-6,0.6999999999999993,0,6,-3,-3,9,0.063,18,-18,3,-4,0.64,0.03,0.25,-0.25,3,-25,3.519999999999998,-10,-19,2.5799999999999983,-9,-1,-1.8999999999999995,-2.499999999999999,248,-0.09999999999999964,-176,0.0,4,51.18349753694582,0.9544334975369431,5.3842364532019715,173.33743842364538,27.58128078817731,4.574630541871933,-1.21256157635468,121.05665024630542,25.384236453201993,2.646428571428565,-2.472536945812808,-1.129926108374387,0.05541871921181496,-1.0779556650246036,-0.10800492610837154,0.10800492610837154,3.570197044334977,6.211822660098523,34.20443349753694,-1.0572660098522064,71.83545310015899,1.1661367249602534,3.074721780604129,0.9825119236883939,1.1732909379968213,2.155802861685215,3.1089030206677264,-2.3958664546899833,0.4960254372019075,1.051669316375199,0.15977742448330678,-0.2289348171701113,0.1454689984101748,1.3298887122416536,0.18998410174880775,-0.3465818759936407,12.4785373608903,0.2115262321144682,50.0278219395866,-1.7130365659777418,1.8664546899841028,5.407790143084263,4.914149443561207,-1.3500000000000014,23.75,-3.666666666666668,-8.0,-5.916666666666668,-0.5833333333333339,-3.583333333333334,-1.75,-23.75,-242.08333333333337,-218.33333333333337,-0.003916666666666679,0.03666666666666618,1.0,-1.1500000000000008,-362.66666666666674,-3.166666666666666,-0.07708333333333328,-2.0,-4.666666666666671,3.133333333333334,0.0,-0.3333333333333333,-0.3333333333333333,1.5
695,Tampa Bay Lightning,1,Philadelphia Flyers,0,1,-3,0.5,1,2,0,-1,3,0.01200000000000001,16,3,-3,-4,0.18999999999999995,0.0,0.18000000000000016,0.0,2,-15,2.419999999999998,5,22,-0.4299999999999926,-2,1,2.700000000000001,0.9000000000000004,10,0.6999999999999993,188,0.007000000000000006,1,67.80769230769226,1.478779840848805,5.155172413793103,90.04509283819618,63.746684350132625,2.8360742705570345,2.871352785145888,64.71220159151193,53.14058355437663,2.5892572944297214,2.9929708222811664,1.342838196286472,-0.5397877984084829,0.788461538461533,-0.13143236074269993,0.13143236074269993,4.135278514588858,-2.836870026525201,20.082228116710866,-0.82280219780219,28.543937708565068,1.1312569521690783,3.3837597330367117,1.0567296996662954,1.847608453837596,2.9043381535038932,3.2602892102335925,7.371523915461623,0.38242491657397126,0.9343715239154609,0.17352614015572865,-0.05116796440489432,0.25250278086763056,1.4983314794215783,0.2391546162402669,0.11012235817575083,5.163515016685196,3.206206896551727,51.847608453837665,3.7374860956618434,9.373748609566185,0.563959955506121,10.889877641824242,-3.675630252100838,35.166666666666664,3.166666666666668,9.333333333333332,12.0,7.833333333333334,3.5,0.6666666666666665,31.5,421.66666666666663,390.16666666666663,0.010499999999999843,-0.22166666666666668,1.0,3.1166666666666667,713.1666666666667,6.5,0.13866666666666666,-1.166666666666667,-5.5,6.755000000000001,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333335
696,Dallas Stars,1,San Jose Sharks,2,3,-19,-0.10000000000000142,-1,8,-12,3,19,0.14399999999999996,-2,-51,0,2,0.71,0.04,0.010000000000000231,-0.69,9,10,3.6499999999999986,12,-7,-5.989999999999995,-2,-2,-2.1000000000000014,-2.0,12,-0.1999999999999993,37,0.025000000000000022,0,-54.21839080459773,1.2643678160919514,10.06896551724138,136.05874840357598,153.14431673052366,0.7969348659004041,2.3793103448275863,101.41762452107281,109.60536398467434,1.5596424010217262,2.4343550446998723,0.4260582010581997,3.467305236270775,3.8302910052910164,-5.468582375478931,5.468837803320561,2.7407407407407405,10.565772669220944,28.644955300127705,1.3125159642400988,-45.90631808278863,0.7156862745098032,8.941176470588232,1.2984749455337692,1.4760348583877985,2.7745098039215677,7.746187363834423,-0.4694989106753802,0.7790849673202618,0.7342047930283231,0.5849673202614379,-0.020697167755991286,0.5021786492374728,0.3344226579520697,1.088235294117647,0.053376906318082784,16.465141612200426,2.0003367003367014,149.8376906318083,10.6557734204793,10.286492374727665,21.72549019607844,13.972766884531588,8.340000000000003,-2.5,3.0,0.0,0.0,4.0,-6.0,1.5,-22.5,21.5,44.0,0.023500000000000076,-0.6449999999999996,0.0,2.75,-21.5,8.0,0.237,-4.5,-25.5,24.44,0.0,2.0,2.0,3.0
697,New York Rangers,2,St. Louis Blues,5,7,15,-2.1999999999999993,-1,-5,9,-5,-15,-0.09800000000000009,10,30,-1,-1,-0.31999999999999995,-0.05,0.18999999999999995,0.45999999999999996,3,25,-1.3500000000000014,10,27,-1.9200000000000017,3,0,3.999999999999999,2.799999999999999,-4,0.5,281,-0.0020000000000000018,-2,-71.65476190476187,-1.9821428571428577,5.702380952380949,59.0,157.81547619047626,-4.86130952380951,-1.217857142857143,48.916666666666686,106.54166666666669,-3.1684523809523952,-0.21250000000000024,0.02797619047619193,0.08511904761907374,0.125,-2.301785714285735,2.301785714285735,3.220238095238095,13.928571428571427,17.89880952380952,-2.798611111111093,-53.64038231780165,-1.8900836320191168,5.44086021505376,1.4360812425328557,2.718040621266427,4.154121863799283,-2.084826762246117,12.446833930704898,0.1562724014336916,0.9557945041816014,0.3452807646356033,0.13500597371565112,0.043010752688172005,1.7909199522102757,0.7084826762246119,0.2186379928315412,10.26523297491039,-2.0018518518518515,83.57228195937876,11.663082437275982,9.10394265232975,-0.24133811230585422,13.60095579450418,-7.79999999999999,47.666666666666664,0.5,-11.666666666666668,-12.166666666666668,-8.666666666666666,-0.16666666666666607,-3.333333333333333,-17.33333333333333,-252.5,-235.16666666666663,-0.0038333333333333552,0.5516666666666667,-1.5,-2.0166666666666666,-749.8333333333333,-8.0,-0.01983333333333337,-0.16666666666666652,4.666666666666671,-5.498333333333334,0.0,0.16666666666666663,0.16666666666666663,-1.3333333333333335
698,Columbus Blue Jackets,3,Vegas Golden Knights,0,3,4,-3.0,-1,-6,-2,7,-5,-0.027000000000000024,-44,-26,-3,2,-0.32999999999999996,0.0,-0.5800000000000001,-0.33000000000000007,-11,-2,-5.59,-19,-45,5.019999999999996,-6,2,-1.5,-0.7000000000000002,-178,-1.1999999999999993,10,0.013000000000000012,1,-94.63523573200996,-1.9044665012406945,-6.378411910669975,-156.8275434243177,-17.75682382134005,-5.122456575682378,0.028287841191067045,-110.11910669975185,-28.33870967741933,-3.875186104218365,-0.12679900744416872,-2.1481389578163768,4.271464019851123,2.1188585607940666,-4.90167741935484,4.90167741935484,-10.554590570719604,-3.843672456575682,-41.95657568238212,3.1580645161290377,-75.78484848484857,-2.084848484848486,-4.4181818181818215,-2.0121212121212126,-2.8000000000000007,-4.812121212121211,-3.7818181818181817,-4.406060606060606,-0.5563636363636355,-1.3424242424242427,-0.46060606060606046,-0.20909090909090908,-0.19999999999999996,-1.7151515151515158,-0.8424242424242425,-0.2424242424242424,-12.784848484848496,-1.7848484848484842,-69.4909090909091,0.2878787878787925,-20.018181818181816,-13.039393939393932,-9.399999999999999,-3.79473684210528,-0.13333333333333286,-3.666666666666668,10.533333333333331,9.133333333333333,3.2,2.533333333333333,3.4,17.799999999999997,279.53333333333336,261.73333333333335,0.024666666666666837,-0.9666666666666668,1.1333333333333335,2.3933333333333326,552.6666666666667,6.733333333333334,0.1655833333333333,-0.7333333333333334,-21.5,15.185000000000002,0.0,0.3333333333333333,0.3333333333333333,-1.6
699,New Jersey Devils,5,Washington Capitals,1,6,20,-2.1000000000000014,0,-13,9,4,-22,-0.15900000000000003,-51,12,0,3,-0.98,-0.02,-0.7399999999999998,0.18000000000000016,0,18,-1.490000000000002,-3,-20,-0.21999999999999886,3,1,-0.40000000000000036,-0.3000000000000007,-89,-2.0,172,0.0030000000000000027,3,69.29968944099375,-2.79192546583851,-14.951863354037265,-267.6024844720497,-127.84937888198749,-8.448136645962734,-1.6532608695652173,-193.11645962732922,-102.8975155279503,-7.163198757763986,-1.4701863354037266,-0.905124223602483,0.5605590062111645,-0.3568322981366663,-5.542546583850935,5.542546583850935,-7.782608695652176,-11.647515527950311,-66.44565217391303,4.368438003220604,68.80902777777777,-2.1921296296296298,-7.1875,-2.9594907407407405,-4.517361111111111,-7.476851851851851,-10.79861111111111,-4.886574074074073,-1.1699074074074074,-2.775462962962963,-0.24305555555555558,0.05902777777777779,-0.6203703703703705,-4.15625,-0.41435185185185164,0.053240740740740755,-15.54745370370371,2.447670250896059,-116.89814814814815,-2.9409722222222214,-20.399305555555557,-15.334490740740748,-12.607638888888886,-8.814379084967328,-9.25,0.5,-17.5,-17.25,-13.5,-2.75,-1.0,-47.25,-475.25,-428.0,-0.008499999999999952,0.5474999999999999,0.5,-2.1750000000000003,-1032.75,-10.0,-0.011749999999999927,-3.0,11.833333333333329,3.3866666666666667,0.0,0.0,0.0,-3.0
700,Pittsburgh Penguins,4,Arizona Coyotes,3,7,-14,-0.5,-1,7,-6,-2,12,0.09399999999999997,31,13,-2,-4,0.28,-0.02,0.4900000000000002,0.22999999999999998,1,-3,0.75,0,-7,-0.6299999999999955,1,0,1.0,0.7999999999999989,-16,1.4000000000000004,-219,-0.015000000000000013,0,43.92500000000001,0.41499999999999915,-7.881666666666668,-90.53833333333341,-161.5433333333334,2.3145000000000095,0.37616666666666687,-63.65333333333331,-128.70666666666665,3.049333333333337,0.5516666666666667,1.1066666666666647,-0.020666666666670608,1.0859999999999843,2.2334999999999994,-2.2334999999999994,0.7033333333333331,-0.8550000000000004,-15.516666666666652,-0.5694999999999979,74.16588235294114,0.6435294117647068,-13.870588235294115,-1.0999999999999996,-1.4294117647058826,-2.529411764705884,2.389411764705882,-2.384705882352943,-0.36917647058823544,-0.671764705882353,-0.404705882352941,-0.023529411764705882,-0.03176470588235314,-0.7188235294117646,-0.6682352941176473,-0.04235294117647059,-23.976470588235287,1.9205882352941188,-230.9247058823529,-12.084705882352942,0.2917647058823576,-21.122352941176466,-21.24588235294118,1.9504761904761878,-0.5,-2.833333333333332,10.5,11.166666666666668,9.0,1.833333333333334,0.3333333333333335,34.833333333333336,266.66666666666663,231.83333333333337,-0.012333333333333418,0.1600000000000006,0.6666666666666667,0.3000000000000007,676.3333333333333,2.166666666666666,-0.11933333333333329,3.833333333333333,14.333333333333329,-10.714999999999996,0.0,0.5,0.5,-2.3333333333333335
701,Buffalo Sabres,5,Detroit Red Wings,1,6,-5,-2.1000000000000014,-2,13,-18,3,29,0.21799999999999997,51,-50,-1,0,1.3599999999999999,-0.05,0.7999999999999998,-0.6099999999999999,5,-19,3.9999999999999982,-11,-41,0.25,1,-2,-1.5,-1.1999999999999993,97,2.0999999999999996,-181,0.014000000000000012,2,160.26769230769236,-1.60923076923077,1.75692307692308,70.62307692307695,12.033846153846184,4.753076923076918,1.822,55.61846153846153,19.718461538461554,3.834153846153839,1.5476923076923075,5.480769230769228,1.9131410256409964,3.6942307692307423,-0.23323076923078645,0.22938461538463883,2.5969230769230762,-8.006153846153847,20.30461538461539,-3.636858974358958,188.74632352941177,-0.922794117647058,1.224264705882355,1.8547794117647056,2.547794117647059,4.4025735294117645,12.397058823529411,-2.634191176470587,1.0297794117647059,1.6011029411764706,0.21507352941176472,0.03860294117647059,0.4632352941176471,2.2058823529411766,0.33639705882352944,0.0055147058823529355,6.568014705882355,3.343306288032454,23.814338235294144,-2.898897058823529,-5.255514705882355,-3.272058823529413,5.238970588235297,-9.945723684210513,24.5,-1.25,3.916666666666668,5.25,5.75,-1.916666666666666,1.4166666666666665,5.5,134.16666666666663,128.66666666666663,0.039833333333333276,-1.2858333333333332,0.75,1.5083333333333329,319.08333333333326,5.333333333333334,0.2401666666666667,-1.0,-13.0,10.09,0.0,-0.4166666666666667,-0.4166666666666667,2.3333333333333335
702,Toronto Maple Leafs,4,Florida Panthers,8,12,-7,-1.3999999999999986,1,1,-1,1,3,0.014000000000000012,9,-2,-2,1,0.09999999999999999,-0.02,0.0900000000000003,-0.08000000000000007,0,-16,1.75,3,7,-0.769999999999996,1,2,-0.5,-1.8999999999999995,49,0.20000000000000107,6,0.0020000000000000018,2,-22.402116402116405,-1.783068783068785,-11.021164021164026,-70.74074074074076,-138.37566137566137,1.2142857142857153,-0.16190476190476244,-59.978835978836,-91.79365079365078,-0.6978835978836102,-1.0677248677248676,1.4587301587301589,0.5079365079365346,1.9740740740740819,-2.0825396825396894,2.0825396825396894,-5.87301587301587,-5.571428571428573,-21.338624338624328,-3.698412698412703,-23.489510489510394,-1.40909090909091,-9.587412587412587,-1.5874125874125884,-3.0687645687645695,-4.656177156177154,2.0512820512820515,-4.797202797202798,-0.4518648018648026,-1.217948717948718,-0.3671328671328673,-0.0023310023310023353,-0.17016317016317029,-2.3263403263403255,-0.70979020979021,-0.03263403263403264,-16.89627039627041,1.1434731934731914,-155.969696969697,-10.25174825174825,-11.96153846153846,-15.045454545454547,-20.061771561771565,-0.3494152046783583,-5.833333333333332,1.9166666666666679,-6.833333333333332,-5.166666666666668,-2.666666666666666,-2.416666666666666,-0.4166666666666665,-17.41666666666667,-182.08333333333337,-164.66666666666663,-0.021333333333333426,0.9116666666666671,0.33333333333333337,-0.9416666666666669,-328.58333333333326,-1.833333333333334,-0.12758333333333327,-1.75,12.666666666666671,-1.2616666666666663,0.0,0.0,0.0,0.0
703,Vancouver Canucks,4,Minnesota Wild,1,5,-3,-1.8999999999999986,0,1,0,-1,1,0.006999999999999895,6,-3,2,0,0.12000000000000001,-0.04,0.08999999999999986,-0.040000000000000036,11,20,2.849999999999998,-5,9,3.289999999999992,2,-2,1.200000000000001,1.0,76,-0.09999999999999964,182,0.010000000000000009,-4,-59.14351851851853,-0.8611111111111107,-5.300925925925924,-55.64814814814815,-34.42592592592587,-4.149999999999999,-2.665740740740741,-38.37037037037038,-30.75,-4.741203703703711,-3.8134259259259258,-1.4458333333333337,1.3523148148148039,-0.09027777777777146,-2.7083333333333286,2.7083333333333286,-0.3657407407407405,2.958333333333332,-10.43518518518519,2.3945512820512675,-59.5402298850575,-0.6411238825031944,-3.172413793103445,-0.3499361430395913,0.03575989782886424,-0.31417624521072796,-1.3499361430395913,1.4980842911877374,-0.13039591315453425,-0.6730523627075353,0.26181353767560656,0.06130268199233718,-0.11877394636015337,-0.5568326947637292,0.6053639846743293,-0.012771392081736888,-2.684546615581098,1.6115079365079392,-51.94508301404858,1.665389527458487,5.37803320561941,2.6526181353767555,-13.186462324393368,3.048830409356711,-20.666666666666664,-4.083333333333332,-6.333333333333332,-5.75,-2.666666666666666,-2.25,-0.8333333333333335,-18.33333333333333,-130.25,-111.91666666666663,-0.013833333333333253,1.2691666666666666,-1.1666666666666667,-0.05833333333333357,-345.0,-0.3333333333333339,-0.08933333333333338,-1.5,-12.0,11.56,0.0,-0.08333333333333331,-0.08333333333333331,-1.0
704,Tampa Bay Lightning,1,New Jersey Devils,3,4,-22,0.8000000000000007,1,15,-8,-6,24,0.16400000000000003,58,-30,-2,-5,1.2799999999999998,-0.02,0.79,-0.48,7,-23,5.27,4,10,-0.9599999999999937,-3,-3,0.6000000000000014,0.7000000000000011,59,2.5,-91,0.009000000000000008,0,15.986263736263709,2.3186813186813175,10.32142857142857,191.19780219780216,55.77747252747247,7.193956043956057,0.49807692307692286,133.34890109890108,54.763736263736234,5.685439560439569,0.7225274725274724,1.6771978021978011,-0.5060439560439534,1.1670329670329807,7.260439560439558,-7.260439560439565,5.307692307692307,-0.6016483516483504,45.21153846153845,-0.3007122507122517,-6.100215517241395,1.5969827586206904,4.635775862068968,2.5980603448275854,4.544181034482758,7.142241379310345,13.72198275862069,3.571120689655171,1.2900862068965517,2.295258620689655,0.37715517241379315,-0.07435344827586207,0.6637931034482758,3.880387931034482,0.7693965517241379,-0.10560344827586207,8.878232758620683,1.682981090100112,73.88793103448279,-1.3502155172413808,14.636853448275865,11.835129310344826,2.5118534482758577,6.908496732026144,25.75,4.0,15.5,17.75,14.5,3.25,0.0,38.75,516.25,477.5,0.014999999999999902,-0.6524999999999999,1.0,3.775000000000001,1057.25,12.0,0.0022499999999999742,1.0,-18.33333333333333,8.818333333333335,0.0,1.5,1.5,2.0
705,Nashville Predators,1,Winnipeg Jets,0,1,6,2.6000000000000014,-2,-2,-2,2,-2,0.0020000000000000018,-1,13,0,1,-0.2,0.0,0.06999999999999984,0.27,-3,21,-3.229999999999997,12,39,-1.5300000000000011,0,5,1.5999999999999996,0.9000000000000004,65,-0.29999999999999893,-158,-0.01200000000000001,1,12.196679438058766,1.2809706257982114,2.8888888888888857,61.143039591315414,21.445721583652585,4.622222222222234,2.11404853128991,52.74074074074076,-9.319284802043398,6.616602809706265,2.016602809706258,1.8060846560846544,-1.7666666666666373,-0.16084656084657922,-0.05862068965517864,0.05862068965517864,2.862068965517242,-1.5989782886334645,15.795657726692212,4.486717752235002,16.237068965517267,1.4730603448275872,2.890086206896555,0.6196120689655169,0.1875,0.807112068965516,0.34159482758620685,4.701508620689655,0.05366379310344849,0.5678879310344831,0.032327586206896575,0.019396551724137928,0.04094827586206895,0.2790948275862064,-0.010775862068965303,-0.08081896551724138,9.390086206896555,1.1833147942157947,46.163793103448256,7.859913793103445,-8.540948275862071,11.495689655172413,5.303879310344826,4.4849122807017565,51.0,4.5,-0.5,-1.0,-1.0,-1.0,1.0,4.5,-81.0,-85.5,-0.0040000000000000036,0.010000000000000231,0.5,-1.75,-46.0,-3.0,-0.01750000000000007,3.5,4.0,-11.83,0.5,0.0,0.5,0.0
706,Calgary Flames,0,Montreal Canadiens,2,2,-8,-0.6999999999999993,-1,5,-4,-2,8,0.06399999999999995,-4,-6,2,0,0.039999999999999994,-0.02,-0.020000000000000018,-0.040000000000000036,8,7,3.5,-10,-15,3.469999999999999,0,4,1.1000000000000005,1.7999999999999998,-210,0.5999999999999996,63,0.006000000000000005,0,5.886904761904759,0.7797619047619051,10.898809523809518,88.71428571428567,183.47619047619054,-2.810119047619068,1.2267857142857141,73.27380952380946,149.52380952380946,-2.346428571428561,2.1077380952380955,0.8845238095238104,1.3553571428571587,2.2398809523809575,-1.6636904761904816,1.6636904761904816,8.547619047619046,5.44047619047619,22.529761904761926,-0.13928571428571956,-51.07773109243698,0.3319327731092443,7.411764705882355,1.1680672268907566,2.3508403361344534,3.518907563025211,-2.9978991596638656,5.310924369747898,0.35378151260504254,0.636554621848739,0.49369747899159655,0.037815126050420145,0.2773109243697479,1.0504201680672276,1.180672268907563,0.11974789915966387,7.764705882352942,1.7197478991596622,124.57352941176475,6.222689075630253,-9.674369747899156,9.220588235294116,12.987394957983199,-5.393333333333338,20.75,2.5,19.0,17.25,10.25,5.75,1.25,48.25,579.75,531.5,0.012250000000000094,-0.41999999999999993,1.0,3.7000000000000006,1048.5,9.0,0.07474999999999998,1.5,-5.0,2.895,0.0,0.5,0.5,12.0
707,New York Islanders,2,New York Rangers,6,8,-2,2.6000000000000014,-2,-2,-5,5,1,0.02400000000000002,-44,-30,2,1,-0.13999999999999999,0.05,-0.5500000000000003,-0.3500000000000001,-23,-59,-5.649999999999999,-18,-54,3.2900000000000063,-2,-1,-2.6999999999999993,-2.3999999999999995,-159,-1.299999999999999,-258,0.0030000000000000027,0,-81.95512820512823,1.9711538461538467,-2.9935897435897445,-7.423076923076906,-8.131410256410277,0.013782051282056784,-0.3384615384615388,-26.955128205128233,-20.407051282051327,-0.4766025641025564,-0.4913461538461541,-0.8035256410256437,0.5733974358974052,-0.2269230769230859,-1.1259615384615245,1.129807692307672,-3.945512820512821,1.8076923076923066,-9.733974358974336,0.05929487179484738,-99.10846560846556,2.362433862433864,-2.952380952380949,-1.8796296296296298,-3.386243386243386,-5.265873015873016,-1.3783068783068784,-8.07010582010582,-0.45039682539682513,-0.9074074074074074,-0.89021164021164,-0.082010582010582,-0.19047619047619047,-1.522486772486772,-1.740740740740741,-0.12301587301587297,-8.555555555555557,1.7256613756613763,-40.54232804232811,2.289682539682545,11.837301587301582,-2.2367724867724945,-11.585978835978835,6.814705882352939,4.833333333333336,4.5,12.666666666666668,10.166666666666668,5.166666666666666,2.166666666666666,3.333333333333333,21.83333333333333,268.0,246.16666666666663,-0.00216666666666665,-0.22666666666666657,0.0,1.7666666666666666,662.8333333333333,5.0,-0.05666666666666664,1.1666666666666665,1.8333333333333286,2.3983333333333334,0.0,-0.6666666666666666,-0.6666666666666666,0.33333333333333337
708,Boston Bruins,5,Philadelphia Flyers,6,11,-5,1.9000000000000021,1,3,-7,5,11,0.06899999999999995,0,-24,-5,2,0.21999999999999997,-0.02,-0.04999999999999982,-0.3799999999999999,10,0,4.419999999999998,-4,6,2.3700000000000045,-3,1,2.0999999999999996,1.5,81,-0.40000000000000036,126,0.018000000000000016,5,-67.70967741935482,0.710789766407121,-4.538375973303673,-50.07897664071197,-36.17018909899889,-1.5922135706340441,0.6547274749721903,-32.17241379310343,-26.19688542825361,-0.5778642936596086,1.1856507230255837,1.3586206896551722,0.6674082313681993,2.541379310344823,-0.8533926585094562,0.8533926585094633,1.0533926585094555,-0.9299221357063416,-9.73414905450501,-7.953571428571422,-88.78709677419351,0.35391705069124413,-4.093087557603688,-0.8368663594470043,-1.4331797235023043,-2.2700460829493103,1.1400921658986176,2.5271889400921665,-0.12516129032258005,-0.8341013824884795,0.11244239631336406,-0.1152073732718894,0.09585253456221188,-1.597235023041475,0.11797235023041486,0.046082949308755755,-5.670967741935485,-1.767096774193548,-69.17603686635937,-1.7364055299539203,-1.3050691244239658,-11.905990783410132,-2.2175115207373324,-5.0535714285714235,14.166666666666664,5.666666666666668,10.333333333333332,12.0,8.333333333333334,0.0,3.6666666666666665,18.0,390.66666666666663,372.66666666666663,0.02299999999999991,-0.6916666666666669,3.0,4.066666666666666,729.1666666666667,10.0,0.27066666666666667,-2.666666666666667,-19.5,17.450000000000003,0.0,1.6666666666666667,1.6666666666666667,-0.6666666666666666
