,Visitor,G,Home,G.1,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,SAtt,Thru%,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Rk,Age,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%,GSAA,G,A,PTS,PIM
380,Tampa Bay Lightning,4,Detroit Red Wings,3,7,-19,-0.9000000000000021,0,17,-10,-7,27,0.24100000000000005,55,-23,-1,-1,1.22,-0.18,0.98,-0.41000000000000014,23,31,10.809999999999999,-4,28,5.440000000000012,3,-1,3.3999999999999995,3.7,164,2.4000000000000004,-203,0.0020000000000000018,4,24.14461538461535,-0.3200000000000003,5.455384615384617,112.18769230769232,0.5569230769231126,4.937538461538452,-1.6504615384615384,82.59538461538466,2.110769230769222,4.230307692307697,-2.707846153846154,1.76923076923077,-1.2715384615384693,0.4855384615384679,4.864769230769241,-4.864769230769227,2.4800000000000004,-2.1230769230769226,30.821538461538466,-2.079384615384612,5.45276497695852,-0.2857142857142847,3.4124423963133665,2.3963133640553,3.7937788018433185,6.190092165898619,7.399769585253456,8.176267281105993,1.1270737327188936,1.4089861751152077,0.8801843317972351,0.10714285714285714,0.7016129032258065,2.104838709677419,1.5460829493087558,0.14285714285714285,11.13824884792627,-0.17610513739546185,53.09331797235018,-0.19009216589861921,16.558755760368662,6.835253456221196,6.746543778801843,-11.594427244582036,26.0,-1.3333333333333357,-2.6666666666666643,0.0,5.666666666666667,-3.333333333333333,-2.3333333333333335,-8.333333333333336,-68.33333333333326,-60.00000000000006,-0.008333333333333415,-0.2966666666666673,1.3333333333333335,-0.16666666666666652,-3.0,-1.333333333333334,-0.08333333333333337,-1.3333333333333333,14.5,1.5650000000000004,0.0,1.3333333333333333,1.3333333333333333,0.0
381,Boston Bruins,1,New York Islanders,2,3,-2,-0.5,0,1,-1,0,2,0.018000000000000016,12,9,0,-1,0.06,-0.010000000000000009,0.2200000000000002,0.16000000000000014,8,16,3.129999999999999,3,43,2.259999999999991,5,6,2.9000000000000004,2.1000000000000005,243,-0.5999999999999996,-74,-0.009000000000000008,-4,114.52129032258068,-1.1006451612903234,-9.451612903225808,-77.21548387096772,-158.15612903225804,3.0647741935483737,-0.7563870967741932,-44.979354838709696,-108.27096774193546,3.825032258064496,-0.10025806451612929,-2.493333333333335,-0.06348387096774388,-2.8106666666666626,2.0507096774193556,-2.0474838709677385,1.1883870967741945,-6.061935483870968,-15.061935483870954,0.604666666666688,105.89682539682536,-1.6626984126984148,-8.0,-0.8730158730158735,-1.0238095238095246,-1.8968253968253972,-0.9682539682539684,1.7658730158730158,-0.37976190476190497,-0.9880952380952377,0.007936507936507908,0.10714285714285715,-0.19444444444444442,-1.25,0.07539682539682535,0.15079365079365079,-6.158730158730158,-1.4200000000000008,-136.20634920634922,-10.186507936507937,-13.353174603174601,-4.861111111111114,-11.25396825396826,-0.4436507936508036,-16.5,-0.25,-14.5,-14.0,-7.75,-4.5,-1.75,-26.25,-413.25,-387.0,-0.011249999999999982,0.3224999999999998,-3.5,-3.725,-847.5,-11.5,-0.10449999999999993,-1.25,3.0,-10.03,0.0,0.0,0.0,-1.0
382,Buffalo Sabres,4,Philadelphia Flyers,5,9,12,-0.9000000000000021,0,-10,11,-1,-21,-0.188,-26,-1,1,-1,-0.36,0.06000000000000001,-0.46999999999999975,-0.020000000000000018,-2,-24,1.8200000000000003,-14,-28,4.650000000000006,4,-1,-1.9000000000000004,-1.5999999999999996,-100,-1.0999999999999996,253,0.016000000000000014,-3,9.048148148148186,0.09259259259259167,-0.3481481481481481,-45.03703703703701,43.00740740740741,-4.870740740740736,1.3248148148148142,-20.062962962962956,47.75555555555553,-2.5814814814814824,3.1111111111111107,0.1411111111111092,0.7385185185185321,0.8692592592592661,-3.721851851851852,3.721851851851852,0.4148148148148145,-2.4740740740740748,-16.19259259259259,12.34769230769232,-1.2121212121212466,0.2424242424242422,0.0,-0.7878787878787881,-1.9393939393939394,-2.7272727272727266,-5.636363636363636,-3.3030303030303028,-0.31515151515151507,-0.8484848484848486,-0.06060606060606066,0.12121212121212122,-0.3333333333333333,-1.8181818181818183,-0.2727272727272727,0.15151515151515152,-3.0606060606060623,0.7258333333333358,0.0,-0.8787878787878789,-5.878787878787875,-6.787878787878789,1.818181818181813,2.2094444444444505,22.833333333333336,-0.5,-10.833333333333334,-9.333333333333334,-5.833333333333334,-2.0,-1.4999999999999998,-32.5,-229.99999999999994,-197.5,0.013333333333333308,0.1083333333333325,-1.0,-0.11666666666666692,-569.1666666666666,-3.166666666666667,0.04549999999999993,-4.833333333333333,-21.5,16.973333333333333,0.0,-0.16666666666666666,-0.16666666666666666,-0.6666666666666666
383,New York Rangers,2,Pittsburgh Penguins,4,6,10,-2.599999999999998,0,-10,7,3,-17,-0.1519999999999999,-17,0,-2,1,-0.31,0.039999999999999994,-0.31000000000000005,0.0,1,27,-3.009999999999998,-5,14,4.829999999999998,2,0,3.0,3.9000000000000004,-77,-0.5,-15,-0.0010000000000000009,0,-56.20229885057472,-2.6494252873563227,0.722988505747125,-7.073563218390802,47.76666666666665,-3.265977011494229,2.771379310344827,-4.916091954022988,31.64482758620693,-2.310804597701164,3.5664367816091964,-0.3275862068965516,-0.13758620689660006,-0.1551724137931103,0.7328735632183907,-0.7328735632183907,-0.759770114942528,2.897701149425286,2.3068965517241367,6.902758620689639,-41.1875,-2.875,2.1000000000000014,-0.16458333333333375,0.00833333333333286,-0.15625,-3.370833333333333,6.585416666666667,-0.08125000000000004,-0.35208333333333375,0.10833333333333339,0.07916666666666666,-0.1958333333333333,-0.3770833333333332,0.2729166666666667,0.11249999999999999,0.875,-1.2484946236559153,32.831249999999955,4.75,1.27708333333333,-4.289583333333333,5.4375,-3.3197368421052573,13.666666666666664,-0.6666666666666643,1.0,0.0,-3.333333333333334,2.333333333333334,1.0,0.0,-5.0,-5.0,-0.03400000000000003,0.8766666666666667,0.0,-0.06666666666666643,-6.0,-0.6666666666666679,-0.19566666666666666,-0.3333333333333335,-0.5,1.6999999999999997,0.0,-1.3333333333333335,-1.3333333333333335,-2.6666666666666665
384,Winnipeg Jets,4,Toronto Maple Leafs,3,7,9,-0.6999999999999993,0,-5,9,-4,-14,-0.125,-16,4,-1,2,-0.35,0.060000000000000005,-0.2799999999999998,0.06999999999999984,6,6,2.9800000000000004,-2,5,2.0700000000000074,0,-4,0.20000000000000018,0.5,-90,-0.40000000000000036,155,0.006000000000000005,2,21.816666666666663,-0.173333333333332,3.9966666666666626,-0.33499999999997954,58.4666666666667,-5.988166666666672,-3.862166666666666,-8.978333333333296,48.77833333333331,-6.267833333333321,-3.4178333333333333,-1.0211956521739136,-1.0249999999999915,-1.7376811594202763,-2.1756666666666717,2.1756666666666646,-1.4766666666666666,-6.254999999999999,2.308333333333323,0.29545454545455385,21.65993265993268,-0.44444444444444287,6.787878787878789,0.65993265993266,0.737373737373737,1.3973063973063997,-4.437710437710438,3.0033670033670035,0.12356902356902366,0.20875420875420847,0.430976430976431,0.020202020202020193,0.08080808080808088,-0.1750841750841765,0.9158249158249159,-0.0033670033670033794,8.457912457912457,0.6837803320561946,111.18855218855214,6.952861952861955,17.68013468013468,9.10774410774411,10.07744107744108,6.246323529411768,-11.75,-2.5,15.0,14.0,6.25,8.0,-0.25,35.25,463.25,428.0,0.011249999999999982,-0.0625,1.75,3.5749999999999993,836.75,9.0,0.1110000000000001,0.5,-10.0,7.7250000000000005,0.0,-0.25,-0.25,0.0
385,New Jersey Devils,4,Washington Capitals,5,9,24,-4.700000000000003,0,-17,15,2,-32,-0.2859999999999999,-43,28,-3,3,-1.21,0.16999999999999998,-0.77,0.5,-16,2,-10.65,17,-14,-13.0,1,-3,-2.7,-2.3999999999999995,-35,-2.4000000000000004,125,-0.009000000000000008,-1,18.528846153846132,-5.8685897435897445,-4.916666666666664,-62.66346153846155,-67.16025641025641,-2.08942307692309,-1.5121794871794871,-48.27243589743591,-45.051282051282044,-2.1602564102563946,-1.3102564102564105,-0.5768333333333313,-1.0362179487179333,-2.048166666666674,-6.483333333333334,6.483333333333341,-1.0384615384615383,2.5769230769230766,-15.92307692307692,-0.41773913043477506,11.809267241379303,-4.393318965517242,-3.120689655172413,-1.9515086206896548,-2.918103448275861,-4.869612068965516,-6.266163793103448,-6.952586206896552,-1.0066810344827588,-1.3534482758620694,-0.6228448275862069,0.02478448275862069,-0.5441810344827587,-1.700431034482758,-1.2112068965517242,-0.006465517241379309,-6.418103448275865,-0.22016129032257936,-51.14762931034488,-4.332974137931036,-15.823275862068968,-6.891163793103445,-1.8028017241379288,-10.82105263157895,-26.25,-2.0,-5.25,-4.666666666666668,-7.25,2.5,0.08333333333333326,-5.75,-102.16666666666663,-96.41666666666669,-0.01633333333333331,0.8191666666666664,-0.5833333333333333,-0.9916666666666663,-286.16666666666674,-2.416666666666666,0.048750000000000016,0.75,4.0,-3.585000000000001,0.0,-0.3333333333333333,-0.3333333333333333,0.0
386,Los Angeles Kings,5,Anaheim Ducks,1,6,-5,-0.6999999999999993,0,4,-2,-2,6,0.05399999999999999,18,-8,-1,-1,0.41,-0.06,0.33000000000000007,-0.14000000000000012,21,46,9.99,-7,-5,3.7700000000000102,1,-2,-1.8000000000000007,0.7000000000000002,87,0.5999999999999996,34,0.006000000000000005,-2,-54.04310344827587,-1.9889162561576335,2.0036945812807865,14.225369458128057,38.487684729064085,-4.434113300492598,-1.9816502463054189,22.506157635468014,29.612068965517267,-3.7517241379310278,-1.9939655172413797,-0.02426108374384306,-0.20160098522168823,-0.23990147783253235,0.7447044334975317,-0.7447044334975317,-3.6440886699507384,-0.9384236453201957,2.811576354679815,3.0853128991059933,-64.39867424242425,-1.524621212121211,0.9545454545454533,0.6799242424242422,1.3446969696969697,2.024621212121213,-0.5823863636363633,-3.006628787878787,0.2875000000000001,-0.019886363636363757,0.6666666666666667,0.03314393939393939,0.17045454545454547,0.10321969696969724,1.1770833333333335,0.06439393939393939,4.139204545454547,3.2842424242424197,15.776515151515127,1.0094696969696955,-5.8096590909090935,-1.055871212121211,-0.2727272727272734,-0.09111111111111825,-1.3333333333333357,-0.6666666666666643,0.0,0.0,1.333333333333333,-0.6666666666666661,-0.6666666666666665,-2.6666666666666714,11.333333333333371,13.999999999999943,0.00666666666666671,0.019999999999999574,-0.6666666666666666,0.5,-3.6666666666667425,0.6666666666666661,-0.014999999999999958,-1.6666666666666665,-0.8333333333333286,3.018333333333333,0.0,0.0,0.0,-0.6666666666666666
387,Arizona Coyotes,1,Colorado Avalanche,2,3,20,1.1999999999999993,0,-15,13,2,-28,-0.25,-47,42,3,1,-1.3599999999999999,0.19,-0.8399999999999999,0.75,-10,-29,-1.9200000000000017,2,-10,-2.2099999999999937,1,1,-0.9000000000000004,-1.9000000000000004,-399,-0.3999999999999986,283,-0.009000000000000008,-4,-82.78494623655911,0.549462365591399,1.345161290322583,-63.03978494623658,94.52903225806449,-7.591290322580647,2.6825806451612904,-34.84516129032255,73.8731182795699,-7.053333333333335,2.8330107526881716,-0.8496774193548369,-2.401290322580664,-3.2539784946236523,-0.35010752688174307,0.35010752688174307,-0.9580645161290313,1.3129032258064512,-18.82043010752689,2.8848387096774246,-114.43225806451613,-0.08202764976958576,3.7732718894009203,-0.789861751152074,-1.863594470046083,-2.653456221198155,-11.753917050691244,-0.11520737327188968,-0.7457142857142858,-0.6764976958525346,-0.1493087557603685,0.035944700460829496,-0.4368663594470047,-1.4248847926267283,-0.43870967741935507,0.0,-5.729953917050693,3.344781783681216,64.39170506912438,5.173271889400922,20.220276497695856,1.4792626728110605,6.350230414746541,3.3344444444444434,20.0,-1.75,0.75,0.0,-3.75,3.25,0.5,8.25,68.75,60.5,-0.0024999999999999467,0.3450000000000002,-1.0,0.17499999999999982,0.75,-1.25,-0.10225000000000001,-0.25,15.333333333333329,-14.086666666666668,0.0,-0.5,-0.5,1.0
388,Ottawa Senators,1,Edmonton Oilers,7,8,12,-2.599999999999998,0,-12,9,3,-21,-0.188,-28,35,2,1,-0.95,0.16,-0.5,0.6299999999999999,-21,0,-12.07,9,17,-3.519999999999996,5,1,1.2999999999999998,1.1999999999999993,-11,-1.5999999999999996,82,-0.015000000000000013,-1,-48.39814814814815,-1.9140211640211646,-7.105820105820104,-73.4232804232804,-67.00661375661372,1.5891534391534492,2.3060846560846566,-53.98677248677245,-48.794973544973516,-0.014947089947078496,0.5309523809523811,1.6263227513227534,0.8111111111111171,2.433730158730171,-10.459920634920636,10.45992063492065,-2.0542328042328055,-3.075396825396826,-17.57142857142857,-5.265343915343912,-51.44208494208493,-1.4710424710424732,-8.756756756756758,-2.346525096525096,-4.323359073359073,-6.669884169884169,-4.988416988416988,-1.424710424710426,-1.0991312741312744,-1.4797297297297298,-0.9845559845559845,0.11776061776061778,-0.6824324324324325,-2.6766409266409275,-1.80019305019305,0.1534749034749035,-14.804054054054056,2.011134453781513,-143.07625482625485,-6.796332046332047,-9.06563706563707,-13.904440154440152,-8.633204633204635,-8.683732057416272,-39.8,-5.466666666666669,-6.466666666666669,-7.466666666666669,-7.066666666666666,-0.7333333333333334,0.33333333333333337,-14.266666666666666,-213.26666666666665,-199.0,0.004933333333333345,-0.3513333333333333,-0.6,-1.8599999999999999,-441.0,-3.9333333333333336,0.22240000000000004,0.2666666666666666,9.25,-7.404999999999999,0.0,-1.1333333333333333,-1.1333333333333333,-1.6
389,Vegas Golden Knights,3,Minnesota Wild,4,7,-8,-0.10000000000000142,0,5,-2,-3,7,0.061999999999999944,10,-37,0,1,0.72,-0.09999999999999999,0.18000000000000016,-0.6599999999999997,2,9,0.240000000000002,-12,-17,6.060000000000002,2,-1,-1.6000000000000005,-1.0,244,-1.0,-178,0.013000000000000012,3,145.99703703703705,-0.8948148148148114,3.9037037037037052,152.41037037037034,20.25333333333333,9.337185185185191,2.1533333333333338,90.62814814814817,5.118518518518556,8.17377777777778,1.589481481481481,-0.3648888888888937,1.5717037037036903,1.199111111111094,11.952444444444431,-11.952444444444438,3.945185185185185,-0.8311111111111114,34.27111111111111,-7.486962962962949,157.23209549071618,-1.03846153846154,3.510610079575592,1.1007957559681696,2.431034482758621,3.5318302387267906,6.322281167108753,-1.981432360742705,0.8120689655172408,0.8236074270557028,0.1923076923076923,0.08488063660477455,0.3275862068965518,1.8700265251989379,0.48010610079575566,0.08090185676392574,15.690981432360736,0.8450928381962868,66.21087533156503,3.9748010610079554,13.43236074270557,6.766578249336874,0.09283819628647194,1.2033333333333331,-21.25,0.0,-14.25,-14.0,-7.5,-4.5,-2.0,-47.25,-468.75,-421.5,0.017249999999999988,-0.71,-0.25,-2.3500000000000005,-844.75,-6.0,-0.08416666666666661,-0.75,-13.5,10.015,0.0,0.5,0.5,-0.5
390,Montreal Canadiens,5,Vancouver Canucks,1,6,-6,1.1999999999999993,0,1,-8,7,9,0.08100000000000002,10,-22,-2,2,0.42000000000000004,-0.08,0.17999999999999972,-0.3899999999999997,2,-4,1.7899999999999991,0,-11,-1.2900000000000063,3,-2,-1.5,-0.6999999999999993,117,-0.09999999999999964,-291,-0.0040000000000000036,0,-16.319999999999993,0.9400000000000013,8.633333333333336,172.17999999999995,35.079999999999984,10.230666666666679,1.9646666666666661,114.88666666666666,27.19999999999999,8.816666666666677,2.1206666666666663,-0.46344827586206705,1.3700000000000045,0.14275862068963363,9.783333333333339,-9.77933333333334,-0.5800000000000001,8.393333333333333,36.75999999999999,-6.517428571428553,19.743842364531986,1.0118226600985238,5.958620689655174,1.2197044334975367,2.3477832512315278,3.5674876847290644,4.634482758620689,0.311330049261084,0.5857142857142859,0.8522167487684733,0.22857142857142854,0.13891625615763548,0.2216748768472907,1.9359605911330053,0.34187192118226606,0.06995073891625617,13.6295566502463,-0.8331168831168831,100.37832512315276,0.5862068965517224,24.283743842364533,4.679802955665025,12.35665024630542,-3.2687500000000043,22.333333333333336,0.0,-8.666666666666668,-9.333333333333332,-3.5,-7.5,1.6666666666666665,-36.333333333333336,-406.5,-370.1666666666667,-0.01633333333333331,-0.09999999999999964,-0.16666666666666669,-2.5500000000000003,-545.5,-4.0,-0.020000000000000073,-0.6666666666666665,-2.0,-0.14499999999999957,0.0,-0.5,-0.5,0.6666666666666666
391,New York Rangers,0,Boston Bruins,4,4,7,-2.8999999999999986,0,-6,7,-1,-13,-0.11599999999999999,12,21,-3,0,-0.19,0.020000000000000004,0.20999999999999996,0.3799999999999999,2,19,-1.2099999999999973,5,-9,-3.7099999999999937,-1,-2,0.5999999999999996,2.0999999999999996,-259,2.1999999999999993,148,-0.0050000000000000044,-1,-58.230255839822064,-1.902113459399331,4.141268075639601,-5.271412680756384,100.51612903225805,-5.676084538375946,1.9897664071190209,-13.063403781979957,74.2157953281424,-6.553170189098992,1.7253615127919912,3.769195402298849,-0.4921023359288341,3.558390804597707,-2.752502780867637,2.74927697441602,1.6585094549499448,5.672969966629587,0.9488320355951032,2.146091954022971,-62.861111111111086,-1.9444444444444429,5.600000000000001,1.311111111111111,2.3,3.6111111111111107,-0.572222222222222,3.6722222222222225,0.2583333333333333,1.0333333333333328,0.2611111111111112,0.016666666666666663,0.061111111111111116,1.7166666666666668,0.5055555555555555,0.07777777777777778,1.6944444444444429,2.6880952380952374,91.57777777777773,7.222222222222221,4.322222222222216,-3.7722222222222186,16.611111111111114,-5.723308270676689,-22.0,-1.5833333333333321,6.5,4.666666666666668,0.75,3.666666666666667,0.25,16.583333333333336,174.08333333333337,157.5,-0.005916666666666681,0.21250000000000036,0.16666666666666674,0.9583333333333335,272.66666666666674,1.666666666666666,-0.09933333333333327,0.4166666666666665,11.0,-0.5050000000000003,0.0,-0.16666666666666669,-0.16666666666666669,0.0
392,Pittsburgh Penguins,5,Buffalo Sabres,2,7,-24,1.5,0,22,-18,-4,40,0.35799999999999993,59,-41,-1,-2,1.5699999999999998,-0.23,1.06,-0.73,6,9,2.6999999999999993,4,16,-0.28000000000000114,1,-1,1.0,1.0999999999999996,92,3.0999999999999996,-210,0.01200000000000001,5,9.318518518518488,1.9074074074074083,1.7814814814814817,34.903703703703684,-24.174074074074042,3.3274074074073994,-0.9781481481481475,20.062962962962956,-33.855555555555554,2.568148148148154,-2.3177777777777786,2.7590038314176235,1.191481481481489,3.6476372924648786,2.3718518518518508,-2.3718518518518508,4.151851851851852,3.1074074074074076,11.159259259259258,-7.727692307692301,6.414772727272748,1.6780303030303045,0.9545454545454533,1.9706439393939394,3.549242424242424,5.519886363636363,14.922348484848484,1.78125,1.113068181818182,1.71875,0.21590909090909094,0.03598484848484848,0.7291666666666667,3.055871212121212,0.45738636363636354,0.03598484848484848,4.412878787878789,2.4826612903225804,13.923295454545439,1.3560606060606055,10.595643939393938,3.2774621212121247,3.926136363636367,-7.219444444444456,-22.5,-0.5,9.833333333333334,9.333333333333334,9.833333333333334,-0.3333333333333339,-0.16666666666666674,18.833333333333336,244.66666666666669,225.83333333333331,0.04066666666666674,-1.6983333333333326,1.6666666666666667,1.8500000000000003,565.5000000000001,6.833333333333334,0.2675000000000001,1.8333333333333333,-8.5,3.001666666666667,0.0,1.5,1.5,2.6666666666666665
393,Nashville Predators,1,Carolina Hurricanes,5,6,10,1.3999999999999986,0,-5,11,-6,-16,-0.14300000000000002,-24,20,1,-2,-0.64,0.1,-0.4299999999999997,0.3599999999999999,-14,-5,-8.0,16,-4,-9.650000000000006,-1,-4,1.799999999999999,0.9000000000000004,-115,-0.8000000000000007,172,-0.0030000000000000027,-1,-144.95075757575762,0.5416666666666643,-7.772727272727273,-152.685606060606,-80.87121212121212,-3.8829545454545453,-1.5117424242424238,-106.39393939393938,-66.91666666666663,-1.851893939393932,-0.9420454545454549,1.043181818181818,-1.2746212121212182,-0.2511363636363484,-6.783333333333324,6.783333333333324,-4.215909090909092,-8.56439393939394,-39.51136363636364,3.610416666666673,-122.43571428571431,0.5285714285714285,-7.164285714285715,-1.935714285714286,-4.164285714285714,-6.100000000000001,-3.285714285714286,0.0,-0.9049999999999998,-1.157142857142857,-0.7,-0.07857142857142857,-0.3999999999999999,-2.692857142857143,-1.392857142857143,-0.07857142857142857,-16.1,-2.749783549783551,-119.35714285714289,-2.4714285714285715,-13.57857142857143,-19.378571428571426,-12.971428571428575,2.5859649122807085,-1.6666666666666714,1.6666666666666679,1.3333333333333321,0.0,-1.666666666666666,3.666666666666667,-2.0,4.666666666666664,55.66666666666663,51.00000000000006,0.024333333333333318,-0.5000000000000002,-0.33333333333333326,0.3666666666666658,-5.666666666666515,0.6666666666666679,0.02966666666666673,2.0,3.3333333333333286,3.708333333333335,0.0,0.0,0.0,0.0
394,Florida Panthers,5,Columbus Blue Jackets,4,9,-24,1.0,0,19,-12,-7,31,0.27599999999999997,54,-33,-2,-1,1.34,-0.19,0.9699999999999998,-0.5899999999999999,21,73,5.15,6,35,0.8100000000000023,-2,2,3.0999999999999996,4.4,329,1.4000000000000004,-133,0.01100000000000001,1,76.08241758241758,0.0357142857142847,5.20604395604396,97.83791208791206,-8.230769230769226,4.48571428571428,-2.61510989010989,81.53846153846155,0.49175824175819116,4.1906593406593515,-2.86978021978022,1.3331428571428559,0.7049450549450569,1.7135714285714272,5.243131868131876,-5.2431318681318615,5.197802197802199,3.1593406593406588,32.15934065934066,-1.4321428571428712,74.18181818181824,-0.18181818181817988,0.0,1.6363636363636367,2.212121212121212,3.8484848484848477,10.212121212121211,5.787878787878789,0.9454545454545458,1.06060606060606,0.6363636363636365,-0.06060606060606061,0.6363636363636362,1.0303030303030303,1.2424242424242427,-0.06060606060606061,9.969696969696969,-0.8193181818181783,-3.6969696969696884,-5.181818181818183,5.0,8.606060606060602,-0.45454545454545325,-2.714444444444453,-38.91666666666667,0.9166666666666679,3.333333333333332,4.666666666666668,7.833333333333334,-1.833333333333333,-1.3333333333333333,4.416666666666664,107.0,102.58333333333331,0.05208333333333348,-1.341666666666666,0.5,1.2249999999999996,283.83333333333326,3.666666666666666,-0.0033333333333332993,-0.16666666666666652,-12.0,7.900000000000001,0.0,0.16666666666666663,0.16666666666666663,-0.5
395,Montreal Canadiens,1,Calgary Flames,2,3,-3,0.29999999999999716,0,-2,-6,8,4,0.03600000000000003,3,5,0,2,-0.06000000000000001,0.01,0.04999999999999982,0.0900000000000003,-3,-24,0.9200000000000017,3,0,-1.740000000000009,7,-5,0.3000000000000007,-0.9000000000000004,57,-0.1999999999999993,2,-0.0030000000000000027,-3,-103.48428571428565,0.08999999999999986,3.557142857142857,89.9942857142857,55.45142857142855,1.7954285714285945,0.5758571428571428,51.83428571428573,35.71428571428572,1.2557142857142907,0.796857142857143,-1.5671428571428558,-1.5728571428571598,-3.132857142857162,0.7542857142857073,-0.7502857142857167,-2.772857142857143,2.267142857142858,18.495714285714286,-1.8245714285714172,-77.5517241379311,0.4137931034482776,0.0,0.1034482758620685,-0.4482758620689644,-0.3448275862068968,0.689655172413793,0.206896551724137,-0.010344827586206806,-0.0344827586206895,-0.10344827586206895,0.2413793103448276,-0.06896551724137923,-0.4137931034482758,-0.20689655172413768,0.1724137931034483,1.9310344827586192,-1.8751231527093593,3.5862068965517437,0.24137931034482563,14.206896551724135,-1.172413793103452,2.172413793103452,8.031249999999993,-15.416666666666664,0.0,4.333333333333332,4.666666666666668,1.5,0.25,2.9166666666666665,13.666666666666664,130.75,117.08333333333331,0.011666666666666714,-0.07249999999999979,-0.6666666666666667,0.5999999999999996,293.25,1.75,0.07299999999999995,0.8333333333333335,0.0,0.28000000000000025,0.0,0.0,0.0,0.16666666666666663
396,Chicago Blackhawks,4,Dallas Stars,2,6,4,-1.5,0,1,6,-7,-5,-0.04500000000000004,3,36,0,-4,-0.45,0.06999999999999999,0.04999999999999982,0.6499999999999999,1,18,-1.8599999999999994,3,-2,-2.260000000000005,0,3,-0.7000000000000002,0.0,-64,0.5,370,0.0,0,7.703076923076878,-2.784615384615382,-7.421538461538461,-132.14923076923077,-17.16615384615386,-7.097384615384605,0.07461538461538446,-101.84153846153845,-12.170769230769224,-8.256153846153843,-0.5600000000000002,-0.05384615384615188,-0.01153846153843574,-0.06553846153842358,-3.339999999999982,3.339999999999989,1.1123076923076916,-1.5307692307692307,-27.564615384615394,0.4109230769230692,13.09276018099547,-2.4027149321266954,-9.122171945701353,-1.3235294117647056,-2.223981900452489,-3.5475113122171944,-5.052036199095022,-4.647058823529411,-0.7669683257918551,-0.9909502262443439,-0.3054298642533937,-0.027149321266968326,-0.1606334841628959,-1.6809954751131224,-0.5837104072398192,0.04072398190045248,-17.257918552036195,-0.42750582750582566,-154.47285067873298,-4.907239819004523,-17.601809954751133,-21.830316742081457,-10.615384615384613,-13.526984126984118,-5.0,-2.0,-10.833333333333332,-9.333333333333332,-3.5,-1.166666666666666,-4.666666666666666,-10.833333333333336,-127.83333333333337,-117.0,-0.004333333333333411,0.8166666666666669,-0.6666666666666667,-0.8000000000000003,-569.5,-5.833333333333334,-0.13450000000000006,-2.1666666666666665,3.5,-0.855,0.0,-0.8333333333333334,-0.8333333333333334,-2.3333333333333335
397,Tampa Bay Lightning,4,Detroit Red Wings,6,10,-19,-0.9000000000000021,0,17,-10,-7,27,0.24100000000000005,55,-23,-1,-1,1.22,-0.18,0.98,-0.41000000000000014,23,31,10.809999999999999,-4,28,5.440000000000012,3,-1,3.3999999999999995,3.7,164,2.4000000000000004,-203,0.0020000000000000018,4,24.14461538461535,-0.3200000000000003,5.455384615384617,112.18769230769232,0.5569230769231126,4.937538461538452,-1.6504615384615384,82.59538461538466,2.110769230769222,4.230307692307697,-2.707846153846154,1.76923076923077,-1.2715384615384693,0.4855384615384679,4.864769230769241,-4.864769230769227,2.4800000000000004,-2.1230769230769226,30.821538461538466,-2.079384615384612,5.45276497695852,-0.2857142857142847,3.4124423963133665,2.3963133640553,3.7937788018433185,6.190092165898619,7.399769585253456,8.176267281105993,1.1270737327188936,1.4089861751152077,0.8801843317972351,0.10714285714285714,0.7016129032258065,2.104838709677419,1.5460829493087558,0.14285714285714285,11.13824884792627,-0.17610513739546185,53.09331797235018,-0.19009216589861921,16.558755760368662,6.835253456221196,6.746543778801843,-11.594427244582036,26.0,-1.3333333333333357,-2.6666666666666643,0.0,5.666666666666667,-3.333333333333333,-2.3333333333333335,-8.333333333333336,-68.33333333333326,-60.00000000000006,-0.008333333333333415,-0.2966666666666673,1.3333333333333335,-0.16666666666666652,-3.0,-1.333333333333334,-0.08333333333333337,-1.3333333333333333,14.5,1.5650000000000004,0.0,1.3333333333333333,1.3333333333333333,0.0
